,resultId,raceId,driverId,constructorId,grid,positionText,positionOrder,points,laps,fastestLapTime,fastestLapSpeed,status,driverRef,dob,nationality_x,year,round,date,circuitRef,location,country,constructorRef,nationality_y,position_quali,stop,lap,milliseconds
5569,20870,844,24,164,20,22,22,0.0,53,01:34.7,202.925,+5 Laps,liuzzi,8/6/1980,Italian,2011,4,5/8/2011,istanbul,Istanbul,Turkey,hrt,Spanish,21.0,2,16,56611
5570,20870,844,24,164,20,22,22,0.0,53,01:34.7,202.925,+5 Laps,liuzzi,8/6/1980,Italian,2011,4,5/8/2011,istanbul,Istanbul,Turkey,hrt,Spanish,21.0,3,35,25125
5571,20870,844,24,164,20,22,22,0.0,53,01:34.7,202.925,+5 Laps,liuzzi,8/6/1980,Italian,2011,4,5/8/2011,istanbul,Istanbul,Turkey,hrt,Spanish,21.0,4,37,43603
5572,20869,844,39,164,22,21,21,0.0,55,01:33.9,204.547,+3 Laps,karthikeyan,1/14/1977,Indian,2011,4,5/8/2011,istanbul,Istanbul,Turkey,hrt,Spanish,23.0,1,14,27353
5573,20869,844,39,164,22,21,21,0.0,55,01:33.9,204.547,+3 Laps,karthikeyan,1/14/1977,Indian,2011,4,5/8/2011,istanbul,Istanbul,Turkey,hrt,Spanish,23.0,2,27,24962
5574,20869,844,39,164,22,21,21,0.0,55,01:33.9,204.547,+3 Laps,karthikeyan,1/14/1977,Indian,2011,4,5/8/2011,istanbul,Istanbul,Turkey,hrt,Spanish,23.0,3,45,24474
5575,20912,846,24,164,23,16,16,0.0,75,01:21.6,147.414,+3 Laps,liuzzi,8/6/1980,Italian,2011,6,5/29/2011,monaco,Monte-Carlo,Monaco,hrt,Spanish,24.0,1,32,28298
5576,20913,846,39,164,22,17,17,0.0,74,01:22.7,145.338,+4 Laps,karthikeyan,1/14/1977,Indian,2011,6,5/29/2011,monaco,Monte-Carlo,Monaco,hrt,Spanish,23.0,1,25,28325
5577,20913,846,39,164,22,17,17,0.0,74,01:22.7,145.338,+4 Laps,karthikeyan,1/14/1977,Indian,2011,6,5/29/2011,monaco,Monte-Carlo,Monaco,hrt,Spanish,23.0,2,33,39917
5578,21366,865,39,164,22,15,15,0.0,76,01:20.3,149.764,+2 Laps,karthikeyan,1/14/1977,Indian,2012,6,5/27/2012,monaco,Monte-Carlo,Monaco,hrt,Spanish,23.0,1,29,27306
5579,21366,865,39,164,22,15,15,0.0,76,01:20.3,149.764,+2 Laps,karthikeyan,1/14/1977,Indian,2012,6,5/27/2012,monaco,Monte-Carlo,Monaco,hrt,Spanish,23.0,2,74,26973
5580,20985,849,24,164,23,18,18,0.0,50,01:40.5,210.97,+2 Laps,liuzzi,8/6/1980,Italian,2011,9,7/10/2011,silverstone,Silverstone,UK,hrt,Spanish,23.0,1,11,26643
5581,20985,849,24,164,23,18,18,0.0,50,01:40.5,210.97,+2 Laps,liuzzi,8/6/1980,Italian,2011,9,7/10/2011,silverstone,Silverstone,UK,hrt,Spanish,23.0,2,31,25505
5582,20986,849,817,164,24,19,19,0.0,49,01:40.9,210.163,+3 Laps,ricciardo,7/1/1989,Australian,2011,9,7/10/2011,silverstone,Silverstone,UK,hrt,Spanish,24.0,1,12,25872
5583,20986,849,817,164,24,19,19,0.0,49,01:40.9,210.163,+3 Laps,ricciardo,7/1/1989,Australian,2011,9,7/10/2011,silverstone,Silverstone,UK,hrt,Spanish,24.0,2,28,26942
5584,21443,868,37,164,21,20,20,0.0,50,01:39.6,212.889,+2 Laps,rosa,2/24/1971,Spanish,2012,9,7/8/2012,silverstone,Silverstone,UK,hrt,Spanish,22.0,1,27,27715
5585,21444,868,39,164,22,21,21,0.0,50,01:38.3,215.658,+2 Laps,karthikeyan,1/14/1977,Indian,2012,9,7/8/2012,silverstone,Silverstone,UK,hrt,Spanish,23.0,1,16,29908
5586,21444,868,39,164,22,21,21,0.0,50,01:38.3,215.658,+2 Laps,karthikeyan,1/14/1977,Indian,2012,9,7/8/2012,silverstone,Silverstone,UK,hrt,Spanish,23.0,2,35,27944
5587,21468,869,37,164,23,21,21,0.0,64,01:22.4,199.817,+3 Laps,rosa,2/24/1971,Spanish,2012,10,7/22/2012,hockenheimring,Hockenheim,Germany,hrt,Spanish,23.0,1,20,19850
5588,21468,869,37,164,23,21,21,0.0,64,01:22.4,199.817,+3 Laps,rosa,2/24/1971,Spanish,2012,10,7/22/2012,hockenheimring,Hockenheim,Germany,hrt,Spanish,23.0,2,45,20664
5589,21470,869,39,164,24,23,23,0.0,64,01:21.8,201.33,+3 Laps,karthikeyan,1/14/1977,Indian,2012,10,7/22/2012,hockenheimring,Hockenheim,Germany,hrt,Spanish,24.0,1,22,19535
5590,21470,869,39,164,24,23,23,0.0,64,01:21.8,201.33,+3 Laps,karthikeyan,1/14/1977,Indian,2012,10,7/22/2012,hockenheimring,Hockenheim,Germany,hrt,Spanish,24.0,2,46,19382
5591,21035,851,24,164,21,20,20,0.0,65,01:29.2,176.795,+5 Laps,liuzzi,8/6/1980,Italian,2011,11,7/31/2011,hungaroring,Budapest,Hungary,hrt,Spanish,22.0,1,12,23633
5592,21035,851,24,164,21,20,20,0.0,65,01:29.2,176.795,+5 Laps,liuzzi,8/6/1980,Italian,2011,11,7/31/2011,hungaroring,Budapest,Hungary,hrt,Spanish,22.0,2,25,22501
5593,21035,851,24,164,21,20,20,0.0,65,01:29.2,176.795,+5 Laps,liuzzi,8/6/1980,Italian,2011,11,7/31/2011,hungaroring,Budapest,Hungary,hrt,Spanish,22.0,3,37,27839
5594,21035,851,24,164,21,20,20,0.0,65,01:29.2,176.795,+5 Laps,liuzzi,8/6/1980,Italian,2011,11,7/31/2011,hungaroring,Budapest,Hungary,hrt,Spanish,22.0,4,48,23010
5595,21035,851,24,164,21,20,20,0.0,65,01:29.2,176.795,+5 Laps,liuzzi,8/6/1980,Italian,2011,11,7/31/2011,hungaroring,Budapest,Hungary,hrt,Spanish,22.0,5,51,22458
5596,21033,851,817,164,22,18,18,0.0,66,01:28.9,177.456,+4 Laps,ricciardo,7/1/1989,Australian,2011,11,7/31/2011,hungaroring,Budapest,Hungary,hrt,Spanish,23.0,1,13,22844
5597,21033,851,817,164,22,18,18,0.0,66,01:28.9,177.456,+4 Laps,ricciardo,7/1/1989,Australian,2011,11,7/31/2011,hungaroring,Budapest,Hungary,hrt,Spanish,23.0,2,28,23563
5598,21033,851,817,164,22,18,18,0.0,66,01:28.9,177.456,+4 Laps,ricciardo,7/1/1989,Australian,2011,11,7/31/2011,hungaroring,Budapest,Hungary,hrt,Spanish,23.0,3,43,21651
5599,21493,870,37,164,23,22,22,0.0,66,01:28.8,177.678,+3 Laps,rosa,2/24/1971,Spanish,2012,11,7/29/2012,hungaroring,Budapest,Hungary,hrt,Spanish,23.0,1,22,22332
5600,21493,870,37,164,23,22,22,0.0,66,01:28.8,177.678,+3 Laps,rosa,2/24/1971,Spanish,2012,11,7/29/2012,hungaroring,Budapest,Hungary,hrt,Spanish,23.0,2,41,21877
5601,21494,870,39,164,24,R,23,0.0,60,01:29.5,176.207,Suspension,karthikeyan,1/14/1977,Indian,2012,11,7/29/2012,hungaroring,Budapest,Hungary,hrt,Spanish,24.0,1,18,21259
5602,21494,870,39,164,24,R,23,0.0,60,01:29.5,176.207,Suspension,karthikeyan,1/14/1977,Indian,2012,11,7/29/2012,hungaroring,Budapest,Hungary,hrt,Spanish,24.0,2,39,22031
5603,20966,848,24,164,22,23,23,0.0,54,01:47.4,181.612,+3 Laps,liuzzi,8/6/1980,Italian,2011,8,6/26/2011,valencia,Valencia,Spain,hrt,Spanish,22.0,1,15,24459
5604,20966,848,24,164,22,23,23,0.0,54,01:47.4,181.612,+3 Laps,liuzzi,8/6/1980,Italian,2011,8,6/26/2011,valencia,Valencia,Spain,hrt,Spanish,22.0,2,28,22766
5605,20966,848,24,164,22,23,23,0.0,54,01:47.4,181.612,+3 Laps,liuzzi,8/6/1980,Italian,2011,8,6/26/2011,valencia,Valencia,Spain,hrt,Spanish,22.0,3,43,22235
5606,20967,848,39,164,24,24,24,0.0,54,01:47.7,181.123,+3 Laps,karthikeyan,1/14/1977,Indian,2011,8,6/26/2011,valencia,Valencia,Spain,hrt,Spanish,24.0,1,14,28030
5607,20967,848,39,164,24,24,24,0.0,54,01:47.7,181.123,+3 Laps,karthikeyan,1/14/1977,Indian,2011,8,6/26/2011,valencia,Valencia,Spain,hrt,Spanish,24.0,2,29,24675
5608,20967,848,39,164,24,24,24,0.0,54,01:47.7,181.123,+3 Laps,karthikeyan,1/14/1977,Indian,2011,8,6/26/2011,valencia,Valencia,Spain,hrt,Spanish,24.0,3,44,26059
5609,21416,867,37,164,21,17,17,0.0,56,01:46.8,182.664,+1 Lap,rosa,2/24/1971,Spanish,2012,8,6/24/2012,valencia,Valencia,Spain,hrt,Spanish,21.0,1,14,23127
5610,21416,867,37,164,21,17,17,0.0,56,01:46.8,182.664,+1 Lap,rosa,2/24/1971,Spanish,2012,8,6/24/2012,valencia,Valencia,Spain,hrt,Spanish,21.0,2,28,23125
5611,21417,867,39,164,22,18,18,0.0,56,01:46.4,183.37,+1 Lap,karthikeyan,1/14/1977,Indian,2012,8,6/24/2012,valencia,Valencia,Spain,hrt,Spanish,22.0,1,15,22930
5612,21417,867,39,164,22,18,18,0.0,56,01:46.4,183.37,+1 Lap,karthikeyan,1/14/1977,Indian,2012,8,6/24/2012,valencia,Valencia,Spain,hrt,Spanish,22.0,2,29,26370
5613,21417,867,39,164,22,18,18,0.0,56,01:46.4,183.37,+1 Lap,karthikeyan,1/14/1977,Indian,2012,8,6/24/2012,valencia,Valencia,Spain,hrt,Spanish,22.0,3,39,14780
5614,21058,852,24,164,22,19,19,0.0,43,01:58.1,213.57,+1 Lap,liuzzi,8/6/1980,Italian,2011,12,8/28/2011,spa,Spa,Belgium,hrt,Spanish,22.0,1,11,21766
5615,21058,852,24,164,22,19,19,0.0,43,01:58.1,213.57,+1 Lap,liuzzi,8/6/1980,Italian,2011,12,8/28/2011,spa,Spa,Belgium,hrt,Spanish,22.0,2,27,30959
5616,21060,852,817,164,23,R,21,0.0,13,01:59.8,210.416,Engine,ricciardo,7/1/1989,Australian,2011,12,8/28/2011,spa,Spa,Belgium,hrt,Spanish,23.0,1,13,23780
5617,21513,871,37,164,21,18,18,0.0,43,01:57.3,214.929,+1 Lap,rosa,2/24/1971,Spanish,2012,12,9/2/2012,spa,Spa,Belgium,hrt,Spanish,22.0,1,1,29107
5618,21513,871,37,164,21,18,18,0.0,43,01:57.3,214.929,+1 Lap,rosa,2/24/1971,Spanish,2012,12,9/2/2012,spa,Spa,Belgium,hrt,Spanish,22.0,2,15,25027
5619,21513,871,37,164,21,18,18,0.0,43,01:57.3,214.929,+1 Lap,rosa,2/24/1971,Spanish,2012,12,9/2/2012,spa,Spa,Belgium,hrt,Spanish,22.0,3,27,22064
5620,21514,871,39,164,24,R,19,0.0,29,01:59.1,211.684,Spun off,karthikeyan,1/14/1977,Indian,2012,12,9/2/2012,spa,Spa,Belgium,hrt,Spanish,24.0,1,14,23953
5621,21514,871,39,164,24,R,19,0.0,29,01:59.1,211.684,Spun off,karthikeyan,1/14/1977,Indian,2012,12,9/2/2012,spa,Spa,Belgium,hrt,Spanish,24.0,2,28,22523
5622,21079,853,817,164,23,N,16,0.0,39,01:32.0,226.65,+14 Laps,ricciardo,7/1/1989,Australian,2011,13,9/11/2011,monza,Monza,Italy,hrt,Spanish,23.0,1,1,1004718
5623,21079,853,817,164,23,N,16,0.0,39,01:32.0,226.65,+14 Laps,ricciardo,7/1/1989,Australian,2011,13,9/11/2011,monza,Monza,Italy,hrt,Spanish,23.0,2,20,30777
5624,21537,872,37,164,23,18,18,0.0,52,01:30.4,230.699,+1 Lap,rosa,2/24/1971,Spanish,2012,13,9/9/2012,monza,Monza,Italy,hrt,Spanish,23.0,1,22,23488
5625,21538,872,39,164,21,19,19,0.0,52,01:31.1,228.957,+1 Lap,karthikeyan,1/14/1977,Indian,2012,13,9/9/2012,monza,Monza,Italy,hrt,Spanish,22.0,1,23,31745
5626,21107,854,24,164,24,20,20,0.0,57,01:58.3,154.399,+4 Laps,liuzzi,8/6/1980,Italian,2011,14,9/25/2011,marina_bay,Marina Bay,Singapore,hrt,Spanish,24.0,1,13,34329
5627,21107,854,24,164,24,20,20,0.0,57,01:58.3,154.399,+4 Laps,liuzzi,8/6/1980,Italian,2011,14,9/25/2011,marina_bay,Marina Bay,Singapore,hrt,Spanish,24.0,2,26,32122
5628,21107,854,24,164,24,20,20,0.0,57,01:58.3,154.399,+4 Laps,liuzzi,8/6/1980,Italian,2011,14,9/25/2011,marina_bay,Marina Bay,Singapore,hrt,Spanish,24.0,3,45,31687
5629,21107,854,24,164,24,20,20,0.0,57,01:58.3,154.399,+4 Laps,liuzzi,8/6/1980,Italian,2011,14,9/25/2011,marina_bay,Marina Bay,Singapore,hrt,Spanish,24.0,4,46,42920
5630,21106,854,817,164,23,19,19,0.0,57,01:59.1,153.386,+4 Laps,ricciardo,7/1/1989,Australian,2011,14,9/25/2011,marina_bay,Marina Bay,Singapore,hrt,Spanish,23.0,1,1,44170
5631,21106,854,817,164,23,19,19,0.0,57,01:59.1,153.386,+4 Laps,ricciardo,7/1/1989,Australian,2011,14,9/25/2011,marina_bay,Marina Bay,Singapore,hrt,Spanish,23.0,2,15,34782
5632,21106,854,817,164,23,19,19,0.0,57,01:59.1,153.386,+4 Laps,ricciardo,7/1/1989,Australian,2011,14,9/25/2011,marina_bay,Marina Bay,Singapore,hrt,Spanish,23.0,3,27,33058
5633,21560,873,37,164,24,17,17,0.0,58,01:57.7,155.202,+1 Lap,rosa,2/24/1971,Spanish,2012,14,9/23/2012,marina_bay,Marina Bay,Singapore,hrt,Spanish,24.0,2,30,32625
5634,21560,873,37,164,24,17,17,0.0,58,01:57.7,155.202,+1 Lap,rosa,2/24/1971,Spanish,2012,14,9/23/2012,marina_bay,Marina Bay,Singapore,hrt,Spanish,24.0,3,40,44101
5635,21560,873,37,164,24,17,17,0.0,58,01:57.7,155.202,+1 Lap,rosa,2/24/1971,Spanish,2012,14,9/23/2012,marina_bay,Marina Bay,Singapore,hrt,Spanish,24.0,1,18,33042
5636,21566,873,39,164,23,R,23,0.0,30,01:58.5,154.107,Accident,karthikeyan,1/14/1977,Indian,2012,14,9/23/2012,marina_bay,Marina Bay,Singapore,hrt,Spanish,23.0,1,19,32436
5637,20846,843,24,164,23,22,22,0.0,54,\N,\N,+2 Laps,liuzzi,8/6/1980,Italian,2011,3,4/17/2011,shanghai,Shanghai,China,hrt,Spanish,23.0,1,9,14160
5638,20846,843,24,164,23,22,22,0.0,54,\N,\N,+2 Laps,liuzzi,8/6/1980,Italian,2011,3,4/17/2011,shanghai,Shanghai,China,hrt,Spanish,23.0,2,21,24467
5639,20846,843,24,164,23,22,22,0.0,54,\N,\N,+2 Laps,liuzzi,8/6/1980,Italian,2011,3,4/17/2011,shanghai,Shanghai,China,hrt,Spanish,23.0,3,45,23499
5640,20847,843,39,164,24,23,23,0.0,54,\N,\N,+2 Laps,karthikeyan,1/14/1977,Indian,2011,3,4/17/2011,shanghai,Shanghai,China,hrt,Spanish,24.0,1,23,26049
5641,21300,862,37,164,22,21,21,0.0,55,01:43.6,189.398,+1 Lap,rosa,2/24/1971,Spanish,2012,3,4/15/2012,shanghai,Shanghai,China,hrt,Spanish,23.0,2,31,23488
5642,21300,862,37,164,22,21,21,0.0,55,01:43.6,189.398,+1 Lap,rosa,2/24/1971,Spanish,2012,3,4/15/2012,shanghai,Shanghai,China,hrt,Spanish,23.0,1,17,23634
5643,21301,862,39,164,23,22,22,0.0,54,01:43.9,188.806,+2 Laps,karthikeyan,1/14/1977,Indian,2012,3,4/15/2012,shanghai,Shanghai,China,hrt,Spanish,24.0,2,32,23151
5644,21301,862,39,164,23,22,22,0.0,54,01:43.9,188.806,+2 Laps,karthikeyan,1/14/1977,Indian,2012,3,4/15/2012,shanghai,Shanghai,China,hrt,Spanish,24.0,1,16,24937
5645,21704,879,37,164,24,17,17,0.0,69,01:21.1,191.31,+2 Laps,rosa,2/24/1971,Spanish,2012,20,11/25/2012,interlagos,São Paulo,Brazil,hrt,Spanish,24.0,1,14,25787
5646,21704,879,37,164,24,17,17,0.0,69,01:21.1,191.31,+2 Laps,rosa,2/24/1971,Spanish,2012,20,11/25/2012,interlagos,São Paulo,Brazil,hrt,Spanish,24.0,2,19,26573
5647,21704,879,37,164,24,17,17,0.0,69,01:21.1,191.31,+2 Laps,rosa,2/24/1971,Spanish,2012,20,11/25/2012,interlagos,São Paulo,Brazil,hrt,Spanish,24.0,3,50,25375
5648,21704,879,37,164,24,17,17,0.0,69,01:21.1,191.31,+2 Laps,rosa,2/24/1971,Spanish,2012,20,11/25/2012,interlagos,São Paulo,Brazil,hrt,Spanish,24.0,4,55,24510
5649,21705,879,39,164,23,18,18,0.0,69,01:21.5,190.233,+2 Laps,karthikeyan,1/14/1977,Indian,2012,20,11/25/2012,interlagos,São Paulo,Brazil,hrt,Spanish,23.0,1,13,27113
5650,21705,879,39,164,23,18,18,0.0,69,01:21.5,190.233,+2 Laps,karthikeyan,1/14/1977,Indian,2012,20,11/25/2012,interlagos,São Paulo,Brazil,hrt,Spanish,23.0,2,20,26739
5651,21705,879,39,164,23,18,18,0.0,69,01:21.5,190.233,+2 Laps,karthikeyan,1/14/1977,Indian,2012,20,11/25/2012,interlagos,São Paulo,Brazil,hrt,Spanish,23.0,3,51,23625
5652,21705,879,39,164,23,18,18,0.0,69,01:21.5,190.233,+2 Laps,karthikeyan,1/14/1977,Indian,2012,20,11/25/2012,interlagos,São Paulo,Brazil,hrt,Spanish,23.0,4,55,27480
5653,21228,859,24,164,21,R,21,0.0,61,01:20.6,192.346,Retired,liuzzi,8/6/1980,Italian,2011,19,11/27/2011,interlagos,São Paulo,Brazil,hrt,Spanish,21.0,1,21,22666
5654,21228,859,24,164,21,R,21,0.0,61,01:20.6,192.346,Retired,liuzzi,8/6/1980,Italian,2011,19,11/27/2011,interlagos,São Paulo,Brazil,hrt,Spanish,21.0,2,45,22996
5655,21227,859,817,164,22,20,20,0.0,68,01:19.6,194.759,+3 Laps,ricciardo,7/1/1989,Australian,2011,19,11/27/2011,interlagos,São Paulo,Brazil,hrt,Spanish,22.0,1,20,23473
5656,21227,859,817,164,22,20,20,0.0,68,01:19.6,194.759,+3 Laps,ricciardo,7/1/1989,Australian,2011,19,11/27/2011,interlagos,São Paulo,Brazil,hrt,Spanish,22.0,2,41,22904
5657,21323,863,37,164,20,20,20,0.0,55,01:40.2,194.371,+2 Laps,rosa,2/24/1971,Spanish,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,hrt,Spanish,22.0,1,9,24241
5658,21323,863,37,164,20,20,20,0.0,55,01:40.2,194.371,+2 Laps,rosa,2/24/1971,Spanish,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,hrt,Spanish,22.0,2,22,23420
5659,21323,863,37,164,20,20,20,0.0,55,01:40.2,194.371,+2 Laps,rosa,2/24/1971,Spanish,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,hrt,Spanish,22.0,3,38,24520
5660,21324,863,39,164,24,21,21,0.0,55,01:39.7,195.326,+2 Laps,karthikeyan,1/14/1977,Indian,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,hrt,Spanish,24.0,1,10,25896
5661,21324,863,39,164,24,21,21,0.0,55,01:39.7,195.326,+2 Laps,karthikeyan,1/14/1977,Indian,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,hrt,Spanish,24.0,2,21,25204
5662,21324,863,39,164,24,21,21,0.0,55,01:39.7,195.326,+2 Laps,karthikeyan,1/14/1977,Indian,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,hrt,Spanish,24.0,3,32,26417
5663,21324,863,39,164,24,21,21,0.0,55,01:39.7,195.326,+2 Laps,karthikeyan,1/14/1977,Indian,2012,4,4/22/2012,bahrain,Sakhir,Bahrain,hrt,Spanish,24.0,4,45,24317
5664,20932,847,24,164,20,13,13,0.0,69,01:23.4,188.201,+1 Lap,liuzzi,8/6/1980,Italian,2011,7,6/12/2011,villeneuve,Montreal,Canada,hrt,Spanish,21.0,1,9,27202
5665,20932,847,24,164,20,13,13,0.0,69,01:23.4,188.201,+1 Lap,liuzzi,8/6/1980,Italian,2011,7,6/12/2011,villeneuve,Montreal,Canada,hrt,Spanish,21.0,2,35,34897
5666,20932,847,24,164,20,13,13,0.0,69,01:23.4,188.201,+1 Lap,liuzzi,8/6/1980,Italian,2011,7,6/12/2011,villeneuve,Montreal,Canada,hrt,Spanish,21.0,3,52,33278
5667,20933,847,39,164,22,14,14,0.0,69,01:23.1,188.887,+1 Lap,karthikeyan,1/14/1977,Indian,2011,7,6/12/2011,villeneuve,Montreal,Canada,hrt,Spanish,23.0,1,37,29115
5668,20933,847,39,164,22,14,14,0.0,69,01:23.1,188.887,+1 Lap,karthikeyan,1/14/1977,Indian,2011,7,6/12/2011,villeneuve,Montreal,Canada,hrt,Spanish,23.0,2,51,29540
5669,21134,855,24,164,24,23,23,0.0,50,01:42.4,204.134,+3 Laps,liuzzi,8/6/1980,Italian,2011,15,10/9/2011,suzuka,Suzuka,Japan,hrt,Spanish,24.0,1,8,28244
5670,21134,855,24,164,24,23,23,0.0,50,01:42.4,204.134,+3 Laps,liuzzi,8/6/1980,Italian,2011,15,10/9/2011,suzuka,Suzuka,Japan,hrt,Spanish,24.0,2,23,24716
5671,21134,855,24,164,24,23,23,0.0,50,01:42.4,204.134,+3 Laps,liuzzi,8/6/1980,Italian,2011,15,10/9/2011,suzuka,Suzuka,Japan,hrt,Spanish,24.0,3,35,22631
5672,21133,855,817,164,22,22,22,0.0,51,01:41.4,206.09,+2 Laps,ricciardo,7/1/1989,Australian,2011,15,10/9/2011,suzuka,Suzuka,Japan,hrt,Spanish,22.0,1,11,23723
5673,21133,855,817,164,22,22,22,0.0,51,01:41.4,206.09,+2 Laps,ricciardo,7/1/1989,Australian,2011,15,10/9/2011,suzuka,Suzuka,Japan,hrt,Spanish,22.0,2,22,23172
5674,21133,855,817,164,22,22,22,0.0,51,01:41.4,206.09,+2 Laps,ricciardo,7/1/1989,Australian,2011,15,10/9/2011,suzuka,Suzuka,Japan,hrt,Spanish,22.0,3,38,22910
5675,21585,874,37,164,20,18,18,0.0,52,01:39.4,210.417,+1 Lap,rosa,2/24/1971,Spanish,2012,15,10/7/2012,suzuka,Suzuka,Japan,hrt,Spanish,21.0,1,17,26287
5676,21585,874,37,164,20,18,18,0.0,52,01:39.4,210.417,+1 Lap,rosa,2/24/1971,Spanish,2012,15,10/7/2012,suzuka,Suzuka,Japan,hrt,Spanish,21.0,2,36,22487
5677,21588,874,39,164,24,R,21,0.0,32,01:41.4,206.19,Vibrations,karthikeyan,1/14/1977,Indian,2012,15,10/7/2012,suzuka,Suzuka,Japan,hrt,Spanish,24.0,1,15,23227
5678,21156,856,24,164,23,21,21,0.0,52,01:46.2,190.387,+3 Laps,liuzzi,8/6/1980,Italian,2011,16,10/16/2011,yeongam,Yeongam County,Korea,hrt,Spanish,23.0,1,1,26379
5679,21156,856,24,164,23,21,21,0.0,52,01:46.2,190.387,+3 Laps,liuzzi,8/6/1980,Italian,2011,16,10/16/2011,yeongam,Yeongam County,Korea,hrt,Spanish,23.0,2,16,23544
5680,21156,856,24,164,23,21,21,0.0,52,01:46.2,190.387,+3 Laps,liuzzi,8/6/1980,Italian,2011,16,10/16/2011,yeongam,Yeongam County,Korea,hrt,Spanish,23.0,3,38,22092
5681,21154,856,817,164,24,19,19,0.0,54,01:44.9,192.752,+1 Lap,ricciardo,7/1/1989,Australian,2011,16,10/16/2011,yeongam,Yeongam County,Korea,hrt,Spanish,24.0,1,16,23196
5682,21154,856,817,164,24,19,19,0.0,54,01:44.9,192.752,+1 Lap,ricciardo,7/1/1989,Australian,2011,16,10/16/2011,yeongam,Yeongam County,Korea,hrt,Spanish,24.0,2,41,22115
5683,21611,875,39,164,23,20,20,0.0,53,01:47.1,188.795,+2 Laps,karthikeyan,1/14/1977,Indian,2012,16,10/14/2012,yeongam,Yeongam County,Korea,hrt,Spanish,,1,18,22749
5684,21203,858,24,164,22,20,20,0.0,53,01:49.2,183.028,+2 Laps,liuzzi,8/6/1980,Italian,2011,18,11/13/2011,yas_marina,Abu Dhabi,UAE,hrt,Spanish,23.0,1,24,21247
5685,21204,858,817,164,20,R,21,0.0,48,01:48.3,184.664,Mechanical,ricciardo,7/1/1989,Australian,2011,18,11/13/2011,yas_marina,Abu Dhabi,UAE,hrt,Spanish,21.0,1,18,21693
5686,21204,858,817,164,20,R,21,0.0,48,01:48.3,184.664,Mechanical,ricciardo,7/1/1989,Australian,2011,18,11/13/2011,yas_marina,Abu Dhabi,UAE,hrt,Spanish,21.0,2,41,23192
5687,21656,877,37,164,22,17,17,0.0,55,01:48.6,184.078,Finished,rosa,2/24/1971,Spanish,2012,18,11/4/2012,yas_marina,Abu Dhabi,UAE,hrt,Spanish,23.0,1,28,22272
5688,21012,850,24,164,23,R,21,0.0,37,01:40.7,184.07,Electrical,liuzzi,8/6/1980,Italian,2011,10,7/24/2011,nurburgring,Nürburg,Germany,hrt,Spanish,23.0,1,20,22048
5689,21010,850,817,164,22,19,19,0.0,57,01:40.5,184.426,+3 Laps,ricciardo,7/1/1989,Australian,2011,10,7/24/2011,nurburgring,Nürburg,Germany,hrt,Spanish,24.0,1,21,22319
5690,21010,850,817,164,22,19,19,0.0,57,01:40.5,184.426,+3 Laps,ricciardo,7/1/1989,Australian,2011,10,7/24/2011,nurburgring,Nürburg,Germany,hrt,Spanish,24.0,2,49,24053
5691,21177,857,817,164,23,18,18,0.0,57,01:31.7,201.256,+3 Laps,ricciardo,7/1/1989,Australian,2011,17,10/30/2011,buddh,Uttar Pradesh,India,hrt,Spanish,21.0,1,25,25074
5692,21177,857,817,164,23,18,18,0.0,57,01:31.7,201.256,+3 Laps,ricciardo,7/1/1989,Australian,2011,17,10/30/2011,buddh,Uttar Pradesh,India,hrt,Spanish,21.0,2,32,42529
5693,21177,857,817,164,23,18,18,0.0,57,01:31.7,201.256,+3 Laps,ricciardo,7/1/1989,Australian,2011,17,10/30/2011,buddh,Uttar Pradesh,India,hrt,Spanish,21.0,3,56,28474
5694,21176,857,39,164,24,17,17,0.0,57,01:32.0,200.569,+3 Laps,karthikeyan,1/14/1977,Indian,2011,17,10/30/2011,buddh,Uttar Pradesh,India,hrt,Spanish,22.0,1,22,24046
5695,21176,857,39,164,24,17,17,0.0,57,01:32.0,200.569,+3 Laps,karthikeyan,1/14/1977,Indian,2011,17,10/30/2011,buddh,Uttar Pradesh,India,hrt,Spanish,22.0,2,50,23605
5696,21638,876,37,164,22,R,23,0.0,43,01:32.9,198.677,Accident,rosa,2/24/1971,Spanish,2012,17,10/28/2012,buddh,Uttar Pradesh,India,hrt,Spanish,22.0,1,32,23830
5697,21636,876,39,164,23,21,21,0.0,58,01:32.2,200.193,+2 Laps,karthikeyan,1/14/1977,Indian,2012,17,10/28/2012,buddh,Uttar Pradesh,India,hrt,Spanish,23.0,1,26,24544
5698,21684,878,37,164,23,21,21,0.0,54,01:44.7,189.623,+2 Laps,rosa,2/24/1971,Spanish,2012,19,11/18/2012,americas,Austin,USA,hrt,Spanish,23.0,1,24,24798
5699,21685,878,39,164,24,22,22,0.0,54,01:44.5,189.906,+2 Laps,karthikeyan,1/14/1977,Indian,2012,19,11/18/2012,americas,Austin,USA,hrt,Spanish,24.0,1,25,24497
5700,21249,860,5,207,18,R,18,0.0,38,01:33.7,203.759,Suspension,kovalainen,10/19/1981,Finnish,2012,1,3/18/2012,albert_park,Melbourne,Australia,caterham,Malaysian,19.0,1,14,24397
