,resultId,raceId,driverId,constructorId,grid,positionText,positionOrder,points,laps,fastestLapTime,fastestLapSpeed,status,driverRef,dob,nationality_x,year,round,name_x,date,circuitRef,location,country,constructorRef,nationality_y,position_quali,stop,lap,milliseconds,name,weather,SC Laps
5253,22532,918,821,15,14,15,15,0.0,54,01:47.7,185.652,+1 Lap,gutierrez,8/5/1991,Mexican,2014,19,Abu Dhabi Grand Prix,11/23/2014,yas_marina,Abu Dhabi,UAE,sauber,Swiss,15.0,2,28,23270,Abu Dhabi Grand Prix,Dry,
5254,22535,918,155,207,16,R,18,0.0,42,01:47.4,186.113,Retired,kobayashi,9/13/1986,Japanese,2014,19,Abu Dhabi Grand Prix,11/23/2014,yas_marina,Abu Dhabi,UAE,caterham,Malaysian,17.0,1,15,24421,Abu Dhabi Grand Prix,Dry,
5255,22535,918,155,207,16,R,18,0.0,42,01:47.4,186.113,Retired,kobayashi,9/13/1986,Japanese,2014,19,Abu Dhabi Grand Prix,11/23/2014,yas_marina,Abu Dhabi,UAE,caterham,Malaysian,17.0,2,36,22426,Abu Dhabi Grand Prix,Dry,
5256,22534,918,829,207,17,17,17,0.0,54,01:48.4,184.453,+1 Lap,stevens,6/28/1991,British,2014,19,Abu Dhabi Grand Prix,11/23/2014,yas_marina,Abu Dhabi,UAE,caterham,Malaysian,18.0,1,14,24144,Abu Dhabi Grand Prix,Dry,
5257,22534,918,829,207,17,17,17,0.0,54,01:48.4,184.453,+1 Lap,stevens,6/28/1991,British,2014,19,Abu Dhabi Grand Prix,11/23/2014,yas_marina,Abu Dhabi,UAE,caterham,Malaysian,18.0,2,37,23545,Abu Dhabi Grand Prix,Dry,
5258,22530,918,154,208,18,13,13,0.0,54,01:47.9,185.31,+1 Lap,grosjean,4/17/1986,French,2014,19,Abu Dhabi Grand Prix,11/23/2014,yas_marina,Abu Dhabi,UAE,lotus_f1,British,14.0,1,1,16120,Abu Dhabi Grand Prix,Dry,
5259,22530,918,154,208,18,13,13,0.0,54,01:47.9,185.31,+1 Lap,grosjean,4/17/1986,French,2014,19,Abu Dhabi Grand Prix,11/23/2014,yas_marina,Abu Dhabi,UAE,lotus_f1,British,14.0,2,8,21699,Abu Dhabi Grand Prix,Dry,
5260,22530,918,154,208,18,13,13,0.0,54,01:47.9,185.31,+1 Lap,grosjean,4/17/1986,French,2014,19,Abu Dhabi Grand Prix,11/23/2014,yas_marina,Abu Dhabi,UAE,lotus_f1,British,14.0,3,21,21574,Abu Dhabi Grand Prix,Dry,
5261,22536,918,813,208,15,R,19,0.0,26,01:48.9,183.547,Power Unit,maldonado,3/9/1985,Venezuelan,2014,19,Abu Dhabi Grand Prix,11/23/2014,yas_marina,Abu Dhabi,UAE,lotus_f1,British,16.0,1,7,21998,Abu Dhabi Grand Prix,Dry,
5262,22913,945,4,1,16,17,17,0.0,53,01:44.8,190.793,+2 Laps,alonso,7/29/1981,Spanish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,mclaren,British,17.0,1,1,44990,Abu Dhabi Grand Prix,Dry,
5263,22913,945,4,1,16,17,17,0.0,53,01:44.8,190.793,+2 Laps,alonso,7/29/1981,Spanish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,mclaren,British,17.0,2,8,16128,Abu Dhabi Grand Prix,Dry,
5264,22913,945,4,1,16,17,17,0.0,53,01:44.8,190.793,+2 Laps,alonso,7/29/1981,Spanish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,mclaren,British,17.0,3,17,22246,Abu Dhabi Grand Prix,Dry,
5265,22913,945,4,1,16,17,17,0.0,53,01:44.8,190.793,+2 Laps,alonso,7/29/1981,Spanish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,mclaren,British,17.0,4,47,22377,Abu Dhabi Grand Prix,Dry,
5266,22908,945,18,1,12,12,12,0.0,54,01:47.5,185.978,+1 Lap,button,1/19/1980,British,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,mclaren,British,12.0,1,8,23722,Abu Dhabi Grand Prix,Dry,
5267,22908,945,18,1,12,12,12,0.0,54,01:47.5,185.978,+1 Lap,button,1/19/1980,British,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,mclaren,British,12.0,2,27,22310,Abu Dhabi Grand Prix,Dry,
5268,22904,945,13,3,8,8,8,4.0,55,01:47.0,186.891,Finished,massa,4/25/1981,Brazilian,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,williams,British,8.0,1,6,22851,Abu Dhabi Grand Prix,Dry,
5269,22904,945,13,3,8,8,8,4.0,55,01:47.0,186.891,Finished,massa,4/25/1981,Brazilian,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,williams,British,8.0,2,26,22710,Abu Dhabi Grand Prix,Dry,
5270,22909,945,822,3,6,13,13,0.0,54,01:46.5,187.804,+1 Lap,bottas,8/28/1989,Finnish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,williams,British,6.0,1,8,24485,Abu Dhabi Grand Prix,Dry,
5271,22909,945,822,3,6,13,13,0.0,54,01:46.5,187.804,+1 Lap,bottas,8/28/1989,Finnish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,williams,British,6.0,2,9,28622,Abu Dhabi Grand Prix,Dry,
5272,22909,945,822,3,6,13,13,0.0,54,01:46.5,187.804,+1 Lap,bottas,8/28/1989,Finnish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,williams,British,6.0,3,29,29592,Abu Dhabi Grand Prix,Dry,
5273,22899,945,8,6,3,3,3,15.0,55,01:44.9,190.528,Finished,raikkonen,10/17/1979,Finnish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,ferrari,Italian,3.0,1,10,22162,Abu Dhabi Grand Prix,Dry,
5274,22899,945,8,6,3,3,3,15.0,55,01:44.9,190.528,Finished,raikkonen,10/17/1979,Finnish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,ferrari,Italian,3.0,2,32,25613,Abu Dhabi Grand Prix,Dry,
5275,22900,945,20,6,15,4,4,12.0,55,01:44.6,191.242,Finished,vettel,7/3/1987,German,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,ferrari,Italian,16.0,1,23,21795,Abu Dhabi Grand Prix,Dry,
5276,22900,945,20,6,15,4,4,12.0,55,01:44.6,191.242,Finished,vettel,7/3/1987,German,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,ferrari,Italian,16.0,2,39,21628,Abu Dhabi Grand Prix,Dry,
5277,22902,945,817,9,5,6,6,8.0,55,01:46.3,188.085,Finished,ricciardo,7/1/1989,Australian,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,red_bull,Austrian,5.0,1,6,21949,Abu Dhabi Grand Prix,Dry,
5278,22902,945,817,9,5,6,6,8.0,55,01:46.3,188.085,Finished,ricciardo,7/1/1989,Australian,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,red_bull,Austrian,5.0,2,26,22118,Abu Dhabi Grand Prix,Dry,
5279,22906,945,826,9,9,10,10,1.0,55,01:46.9,187.069,Finished,kvyat,4/26/1994,Russian,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,red_bull,Austrian,9.0,1,5,21868,Abu Dhabi Grand Prix,Dry,
5280,22906,945,826,9,9,10,10,1.0,55,01:46.9,187.069,Finished,kvyat,4/26/1994,Russian,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,red_bull,Austrian,9.0,2,25,21634,Abu Dhabi Grand Prix,Dry,
5281,22912,945,830,5,11,16,16,0.0,54,01:45.7,189.079,+1 Lap,max_verstappen,9/30/1997,Dutch,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,toro_rosso,Italian,11.0,1,8,22309,Abu Dhabi Grand Prix,Dry,
5282,22912,945,830,5,11,16,16,0.0,54,01:45.7,189.079,+1 Lap,max_verstappen,9/30/1997,Dutch,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,toro_rosso,Italian,11.0,2,20,22457,Abu Dhabi Grand Prix,Dry,
5283,22912,945,830,5,11,16,16,0.0,54,01:45.7,189.079,+1 Lap,max_verstappen,9/30/1997,Dutch,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,toro_rosso,Italian,11.0,3,38,22355,Abu Dhabi Grand Prix,Dry,
5284,22907,945,832,5,10,11,11,0.0,55,01:47.0,186.867,Finished,sainz,9/1/1994,Spanish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,toro_rosso,Italian,10.0,1,7,25307,Abu Dhabi Grand Prix,Dry,
5285,22907,945,832,5,10,11,11,0.0,55,01:47.0,186.867,Finished,sainz,9/1/1994,Spanish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,toro_rosso,Italian,10.0,2,28,22063,Abu Dhabi Grand Prix,Dry,
5286,22903,945,807,10,7,7,7,6.0,55,01:47.1,186.751,Finished,hulkenberg,8/19/1987,German,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,force_india,Indian,7.0,1,7,22045,Abu Dhabi Grand Prix,Dry,
5287,22903,945,807,10,7,7,7,6.0,55,01:47.1,186.751,Finished,hulkenberg,8/19/1987,German,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,force_india,Indian,7.0,2,24,22174,Abu Dhabi Grand Prix,Dry,
5288,22901,945,815,10,4,5,5,10.0,55,01:45.9,188.818,Finished,perez,1/26/1990,Mexican,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,force_india,Indian,4.0,1,6,21922,Abu Dhabi Grand Prix,Dry,
5289,22901,945,815,10,4,5,5,10.0,55,01:45.9,188.818,Finished,perez,1/26/1990,Mexican,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,force_india,Indian,4.0,2,27,22116,Abu Dhabi Grand Prix,Dry,
5290,22898,945,1,131,2,2,2,18.0,55,01:44.5,191.302,Finished,hamilton,1/7/1985,British,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,mercedes,German,2.0,1,11,21346,Abu Dhabi Grand Prix,Dry,
5291,22898,945,1,131,2,2,2,18.0,55,01:44.5,191.302,Finished,hamilton,1/7/1985,British,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,mercedes,German,2.0,2,41,21392,Abu Dhabi Grand Prix,Dry,
5292,22897,945,3,131,1,1,1,25.0,55,01:45.4,189.779,Finished,rosberg,6/27/1985,German,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,mercedes,German,1.0,1,10,21637,Abu Dhabi Grand Prix,Dry,
5293,22897,945,3,131,1,1,1,25.0,55,01:45.4,189.779,Finished,rosberg,6/27/1985,German,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,mercedes,German,1.0,2,31,21580,Abu Dhabi Grand Prix,Dry,
5294,22910,945,828,15,17,14,14,0.0,54,01:46.5,187.71,+1 Lap,ericsson,9/2/1990,Swedish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,sauber,Swiss,18.0,1,15,22838,Abu Dhabi Grand Prix,Dry,
5295,22910,945,828,15,17,14,14,0.0,54,01:46.5,187.71,+1 Lap,ericsson,9/2/1990,Swedish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,sauber,Swiss,18.0,2,41,22200,Abu Dhabi Grand Prix,Dry,
5296,22911,945,831,15,14,15,15,0.0,54,01:46.4,187.874,+1 Lap,nasr,8/21/1992,Brazilian,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,sauber,Swiss,14.0,1,4,28407,Abu Dhabi Grand Prix,Dry,
5297,22911,945,831,15,14,15,15,0.0,54,01:46.4,187.874,+1 Lap,nasr,8/21/1992,Brazilian,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,sauber,Swiss,14.0,2,26,22806,Abu Dhabi Grand Prix,Dry,
5298,22911,945,831,15,14,15,15,0.0,54,01:46.4,187.874,+1 Lap,nasr,8/21/1992,Brazilian,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,sauber,Swiss,14.0,3,44,22086,Abu Dhabi Grand Prix,Dry,
5299,22905,945,154,208,18,9,9,2.0,55,01:45.9,188.877,Finished,grosjean,4/17/1986,French,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,lotus_f1,British,15.0,1,23,22203,Abu Dhabi Grand Prix,Dry,
5300,22905,945,154,208,18,9,9,2.0,55,01:45.9,188.877,Finished,grosjean,4/17/1986,French,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,lotus_f1,British,15.0,2,43,22234,Abu Dhabi Grand Prix,Dry,
5301,22914,945,829,209,19,18,18,0.0,53,01:49.6,182.414,+2 Laps,stevens,6/28/1991,British,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,manor,British,19.0,1,23,22913,Abu Dhabi Grand Prix,Dry,
5302,22914,945,829,209,19,18,18,0.0,53,01:49.6,182.414,+2 Laps,stevens,6/28/1991,British,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,manor,British,19.0,2,33,22854,Abu Dhabi Grand Prix,Dry,
5303,22915,945,833,209,20,19,19,0.0,52,01:51.2,179.784,+3 Laps,merhi,3/22/1991,Spanish,2015,19,Abu Dhabi Grand Prix,11/29/2015,yas_marina,Abu Dhabi,UAE,manor,British,20.0,1,24,24314,Abu Dhabi Grand Prix,Dry,
5304,23366,968,4,1,9,10,10,1.0,55,01:44.5,191.343,Finished,alonso,7/29/1981,Spanish,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,mclaren,British,9.0,1,7,22428,Abu Dhabi Grand Prix,Dry,
5305,23366,968,4,1,9,10,10,1.0,55,01:44.5,191.343,Finished,alonso,7/29/1981,Spanish,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,mclaren,British,9.0,2,38,22248,Abu Dhabi Grand Prix,Dry,
5306,23365,968,13,3,10,9,9,2.0,55,01:45.7,189.206,Finished,massa,4/25/1981,Brazilian,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,williams,British,10.0,1,8,21775,Abu Dhabi Grand Prix,Dry,
5307,23365,968,13,3,10,9,9,2.0,55,01:45.7,189.206,Finished,massa,4/25/1981,Brazilian,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,williams,British,10.0,2,30,21539,Abu Dhabi Grand Prix,Dry,
5308,23378,968,825,4,18,R,22,0.0,5,01:48.6,184.108,Suspension,kevin_magnussen,10/5/1992,Danish,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,renault,French,18.0,1,1,27068,Abu Dhabi Grand Prix,Dry,
5309,23373,968,835,4,15,17,17,0.0,54,01:45.7,189.134,+1 Lap,jolyon_palmer,1/20/1991,British,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,renault,French,15.0,1,7,24781,Abu Dhabi Grand Prix,Dry,
5310,23373,968,835,4,15,17,17,0.0,54,01:45.7,189.134,+1 Lap,jolyon_palmer,1/20/1991,British,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,renault,French,15.0,2,21,22145,Abu Dhabi Grand Prix,Dry,
5311,23373,968,835,4,15,17,17,0.0,54,01:45.7,189.134,+1 Lap,jolyon_palmer,1/20/1991,British,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,renault,French,15.0,3,41,22588,Abu Dhabi Grand Prix,Dry,
5312,23362,968,8,6,4,6,6,8.0,55,01:45.2,190.127,Finished,raikkonen,10/17/1979,Finnish,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,ferrari,Italian,4.0,1,7,21959,Abu Dhabi Grand Prix,Dry,
5313,23362,968,8,6,4,6,6,8.0,55,01:45.2,190.127,Finished,raikkonen,10/17/1979,Finnish,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,ferrari,Italian,4.0,2,25,22087,Abu Dhabi Grand Prix,Dry,
5314,23359,968,20,6,5,3,3,15.0,55,01:43.7,192.756,Finished,vettel,7/3/1987,German,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,ferrari,Italian,5.0,1,8,21711,Abu Dhabi Grand Prix,Dry,
5315,23359,968,20,6,5,3,3,15.0,55,01:43.7,192.756,Finished,vettel,7/3/1987,German,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,ferrari,Italian,5.0,2,37,21872,Abu Dhabi Grand Prix,Dry,
5316,23361,968,817,9,3,5,5,10.0,55,01:44.9,190.624,Finished,ricciardo,7/1/1989,Australian,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,red_bull,Austrian,3.0,1,9,22084,Abu Dhabi Grand Prix,Dry,
5317,23361,968,817,9,3,5,5,10.0,55,01:44.9,190.624,Finished,ricciardo,7/1/1989,Australian,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,red_bull,Austrian,3.0,2,24,21768,Abu Dhabi Grand Prix,Dry,
5318,23360,968,830,9,6,4,4,12.0,55,01:45.2,190.084,Finished,max_verstappen,9/30/1997,Dutch,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,red_bull,Austrian,6.0,1,21,21221,Abu Dhabi Grand Prix,Dry,
5319,23375,968,826,5,17,R,19,0.0,14,01:48.8,183.853,Gearbox,kvyat,4/26/1994,Russian,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,toro_rosso,Italian,17.0,1,8,21896,Abu Dhabi Grand Prix,Dry,
5320,23374,968,832,5,21,R,18,0.0,41,01:46.6,187.58,Collision damage,sainz,9/1/1994,Spanish,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,toro_rosso,Italian,21.0,1,6,21761,Abu Dhabi Grand Prix,Dry,
5321,23374,968,832,5,21,R,18,0.0,41,01:46.6,187.58,Collision damage,sainz,9/1/1994,Spanish,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,toro_rosso,Italian,21.0,2,28,21935,Abu Dhabi Grand Prix,Dry,
5322,23363,968,807,10,7,7,7,6.0,55,01:45.9,188.717,Finished,hulkenberg,8/19/1987,German,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,force_india,Indian,7.0,1,8,21834,Abu Dhabi Grand Prix,Dry,
5323,23363,968,807,10,7,7,7,6.0,55,01:45.9,188.717,Finished,hulkenberg,8/19/1987,German,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,force_india,Indian,7.0,2,26,21482,Abu Dhabi Grand Prix,Dry,
5324,23364,968,815,10,8,8,8,4.0,55,01:45.2,189.972,Finished,perez,1/26/1990,Mexican,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,force_india,Indian,8.0,1,9,21308,Abu Dhabi Grand Prix,Dry,
5325,23364,968,815,10,8,8,8,4.0,55,01:45.2,189.972,Finished,perez,1/26/1990,Mexican,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,force_india,Indian,8.0,2,27,22012,Abu Dhabi Grand Prix,Dry,
5326,23357,968,1,131,1,1,1,25.0,55,01:45.1,190.174,Finished,hamilton,1/7/1985,British,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,mercedes,German,1.0,1,7,22600,Abu Dhabi Grand Prix,Dry,
5327,23357,968,1,131,1,1,1,25.0,55,01:45.1,190.174,Finished,hamilton,1/7/1985,British,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,mercedes,German,1.0,2,28,21355,Abu Dhabi Grand Prix,Dry,
5328,23358,968,3,131,2,2,2,18.0,55,01:45.3,189.95,Finished,rosberg,6/27/1985,German,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,mercedes,German,2.0,1,8,23753,Abu Dhabi Grand Prix,Dry,
5329,23358,968,3,131,2,2,2,18.0,55,01:45.3,189.95,Finished,rosberg,6/27/1985,German,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,mercedes,German,2.0,2,29,21218,Abu Dhabi Grand Prix,Dry,
5330,23371,968,828,15,22,15,15,0.0,54,01:46.2,188.242,+1 Lap,ericsson,9/2/1990,Swedish,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,sauber,Swiss,22.0,1,38,22991,Abu Dhabi Grand Prix,Dry,
5331,23372,968,831,15,19,16,16,0.0,54,01:46.3,188.117,+1 Lap,nasr,8/21/1992,Brazilian,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,sauber,Swiss,19.0,1,7,23272,Abu Dhabi Grand Prix,Dry,
5332,23372,968,831,15,19,16,16,0.0,54,01:46.3,188.117,+1 Lap,nasr,8/21/1992,Brazilian,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,sauber,Swiss,19.0,2,36,29933,Abu Dhabi Grand Prix,Dry,
5333,23367,968,154,210,14,11,11,0.0,55,01:45.0,190.477,Finished,grosjean,4/17/1986,French,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,haas,American,14.0,1,20,22838,Abu Dhabi Grand Prix,Dry,
5334,23367,968,154,210,14,11,11,0.0,55,01:45.0,190.477,Finished,grosjean,4/17/1986,French,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,haas,American,14.0,2,38,22527,Abu Dhabi Grand Prix,Dry,
5335,23368,968,821,210,13,12,12,0.0,55,01:45.9,188.754,Finished,gutierrez,8/5/1991,Mexican,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,haas,American,13.0,1,8,22032,Abu Dhabi Grand Prix,Dry,
5336,23368,968,821,210,13,12,12,0.0,55,01:45.9,188.754,Finished,gutierrez,8/5/1991,Mexican,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,haas,American,13.0,2,28,22102,Abu Dhabi Grand Prix,Dry,
5337,23369,968,839,209,20,13,13,0.0,54,01:46.2,188.29,+1 Lap,ocon,9/17/1996,French,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,manor,British,20.0,1,22,24035,Abu Dhabi Grand Prix,Dry,
5338,23369,968,839,209,20,13,13,0.0,54,01:46.2,188.29,+1 Lap,ocon,9/17/1996,French,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,manor,British,20.0,2,36,23026,Abu Dhabi Grand Prix,Dry,
5339,23370,968,836,209,16,14,14,0.0,54,01:46.1,188.368,+1 Lap,wehrlein,10/18/1994,German,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,manor,British,16.0,1,6,33395,Abu Dhabi Grand Prix,Dry,
5340,23370,968,836,209,16,14,14,0.0,54,01:46.1,188.368,+1 Lap,wehrlein,10/18/1994,German,2016,21,Abu Dhabi Grand Prix,11/27/2016,yas_marina,Abu Dhabi,UAE,manor,British,16.0,2,24,22949,Abu Dhabi Grand Prix,Dry,
5341,23770,988,4,1,11,9,9,2.0,54,01:43.4,193.41,+1 Lap,alonso,7/29/1981,Spanish,2017,20,Abu Dhabi Grand Prix,11/26/2017,yas_marina,Abu Dhabi,UAE,mclaren,British,11.0,1,21,22541,Abu Dhabi Grand Prix,Dry,0.0
5342,23773,988,838,1,13,12,12,0.0,54,01:44.0,192.279,+1 Lap,vandoorne,3/26/1992,Belgian,2017,20,Abu Dhabi Grand Prix,11/26/2017,yas_marina,Abu Dhabi,UAE,mclaren,British,13.0,1,12,22125,Abu Dhabi Grand Prix,Dry,0.0
5343,23771,988,13,3,10,10,10,1.0,54,01:43.0,194.071,+1 Lap,massa,4/25/1981,Brazilian,2017,20,Abu Dhabi Grand Prix,11/26/2017,yas_marina,Abu Dhabi,UAE,williams,British,10.0,1,22,21449,Abu Dhabi Grand Prix,Dry,0.0
5344,23779,988,840,3,15,18,18,0.0,54,01:42.3,195.402,+1 Lap,stroll,10/29/1998,Canadian,2017,20,Abu Dhabi Grand Prix,11/26/2017,yas_marina,Abu Dhabi,UAE,williams,British,15.0,1,11,21613,Abu Dhabi Grand Prix,Dry,0.0
5345,23779,988,840,3,15,18,18,0.0,54,01:42.3,195.402,+1 Lap,stroll,10/29/1998,Canadian,2017,20,Abu Dhabi Grand Prix,11/26/2017,yas_marina,Abu Dhabi,UAE,williams,British,15.0,2,29,21543,Abu Dhabi Grand Prix,Dry,0.0
5346,23779,988,840,3,15,18,18,0.0,54,01:42.3,195.402,+1 Lap,stroll,10/29/1998,Canadian,2017,20,Abu Dhabi Grand Prix,11/26/2017,yas_marina,Abu Dhabi,UAE,williams,British,15.0,3,35,21908,Abu Dhabi Grand Prix,Dry,0.0
5347,23767,988,807,4,7,6,6,8.0,55,01:42.4,195.303,Finished,hulkenberg,8/19/1987,German,2017,20,Abu Dhabi Grand Prix,11/26/2017,yas_marina,Abu Dhabi,UAE,renault,French,7.0,1,17,29724,Abu Dhabi Grand Prix,Dry,0.0
5348,23780,988,832,4,12,R,19,0.0,31,01:43.4,193.41,Wheel,sainz,9/1/1994,Spanish,2017,20,Abu Dhabi Grand Prix,11/26/2017,yas_marina,Abu Dhabi,UAE,renault,French,12.0,1,31,21956,Abu Dhabi Grand Prix,Dry,0.0
5349,23765,988,8,6,5,4,4,12.0,55,01:42.3,195.376,Finished,raikkonen,10/17/1979,Finnish,2017,20,Abu Dhabi Grand Prix,11/26/2017,yas_marina,Abu Dhabi,UAE,ferrari,Italian,5.0,1,15,21609,Abu Dhabi Grand Prix,Dry,0.0
5350,23764,988,20,6,3,3,3,15.0,55,01:40.8,198.416,Finished,vettel,7/3/1987,German,2017,20,Abu Dhabi Grand Prix,11/26/2017,yas_marina,Abu Dhabi,UAE,ferrari,Italian,3.0,1,20,21221,Abu Dhabi Grand Prix,Dry,0.0
