,resultId,raceId,driverId,constructorId,grid,positionText,positionOrder,points,laps,fastestLapTime,fastestLapSpeed,status,driverRef,dob,nationality_x,year,round,name_x,date,circuitRef,location,country,constructorRef,nationality_y,position_quali,stop,lap,milliseconds,name_x,clusters,name_y,weather,SC Laps
1630,23305,965,831,15,21,15,15,0.0,55,01:44.1,190.62,+1 Lap,nasr,8/21/1992,Brazilian,2016,18,United States Grand Prix,10/23/2016,americas,Austin,USA,sauber,Swiss,21.0,1,29,24244,United States Grand Prix,4,United States Grand Prix,Dry,
1631,23300,965,154,210,17,10,10,1.0,55,01:44.3,190.221,+1 Lap,grosjean,4/17/1986,French,2016,18,United States Grand Prix,10/23/2016,americas,Austin,USA,haas,American,17.0,1,10,24523,United States Grand Prix,3,United States Grand Prix,Dry,
1632,23300,965,154,210,17,10,10,1.0,55,01:44.3,190.221,+1 Lap,grosjean,4/17/1986,French,2016,18,United States Grand Prix,10/23/2016,americas,Austin,USA,haas,American,17.0,2,27,26056,United States Grand Prix,3,United States Grand Prix,Dry,
1633,23311,965,821,210,14,R,21,0.0,16,01:45.4,188.364,Brakes,gutierrez,8/5/1991,Mexican,2016,18,United States Grand Prix,10/23/2016,americas,Austin,USA,haas,American,14.0,1,13,24470,United States Grand Prix,4,United States Grand Prix,Dry,
1634,23308,965,839,209,22,18,18,0.0,54,01:43.6,191.599,+2 Laps,ocon,9/17/1996,French,2016,18,United States Grand Prix,10/23/2016,americas,Austin,USA,manor,British,22.0,1,17,25216,United States Grand Prix,4,United States Grand Prix,Dry,
1635,23308,965,839,209,22,18,18,0.0,54,01:43.6,191.599,+2 Laps,ocon,9/17/1996,French,2016,18,United States Grand Prix,10/23/2016,americas,Austin,USA,manor,British,22.0,2,26,27532,United States Grand Prix,4,United States Grand Prix,Dry,
1636,23308,965,839,209,22,18,18,0.0,54,01:43.6,191.599,+2 Laps,ocon,9/17/1996,French,2016,18,United States Grand Prix,10/23/2016,americas,Austin,USA,manor,British,22.0,3,44,24665,United States Grand Prix,4,United States Grand Prix,Dry,
1637,23307,965,836,209,20,17,17,0.0,55,01:45.5,188.208,+1 Lap,wehrlein,10/18/1994,German,2016,18,United States Grand Prix,10/23/2016,americas,Austin,USA,manor,British,20.0,1,13,26059,United States Grand Prix,2,United States Grand Prix,Dry,
1638,23307,965,836,209,20,17,17,0.0,55,01:45.5,188.208,+1 Lap,wehrlein,10/18/1994,German,2016,18,United States Grand Prix,10/23/2016,americas,Austin,USA,manor,British,20.0,2,30,25182,United States Grand Prix,2,United States Grand Prix,Dry,
1639,23718,985,4,1,8,R,17,0.0,24,01:41.5,195.463,Engine,alonso,7/29/1981,Spanish,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,mclaren,British,9.0,1,14,23796,United States Grand Prix,2,United States Grand Prix,Dry,0.0
1640,23710,985,13,3,10,9,9,2.0,55,01:40.1,198.208,+1 Lap,massa,4/25/1981,Brazilian,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,williams,British,11.0,1,29,23772,United States Grand Prix,3,United States Grand Prix,Dry,0.0
1641,23708,985,832,4,7,7,7,6.0,56,01:40.5,197.555,Finished,sainz,9/1/1994,Spanish,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,renault,French,8.0,1,19,24525,United States Grand Prix,4,United States Grand Prix,Dry,0.0
1642,23704,985,8,6,5,3,3,15.0,56,01:37.8,203.003,Finished,raikkonen,10/17/1979,Finnish,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,ferrari,Italian,5.0,1,16,24300,United States Grand Prix,4,United States Grand Prix,Dry,0.0
1643,23704,985,8,6,5,3,3,15.0,56,01:37.8,203.003,Finished,raikkonen,10/17/1979,Finnish,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,ferrari,Italian,5.0,2,38,23620,United States Grand Prix,4,United States Grand Prix,Dry,0.0
1644,23703,985,20,6,2,2,2,18.0,56,01:38.8,200.86,Finished,vettel,7/3/1987,German,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,ferrari,Italian,2.0,1,20,23575,United States Grand Prix,3,United States Grand Prix,Dry,0.0
1645,23719,985,817,9,4,R,18,0.0,14,01:40.1,198.265,Engine,ricciardo,7/1/1989,Australian,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,red_bull,Austrian,4.0,1,12,23604,United States Grand Prix,3,United States Grand Prix,Dry,0.0
1646,23711,985,826,5,11,10,10,1.0,55,01:41.0,196.559,+1 Lap,kvyat,4/26/1994,Russian,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,toro_rosso,Italian,12.0,1,17,24883,United States Grand Prix,1,United States Grand Prix,Dry,0.0
1647,23709,985,815,10,9,8,8,4.0,55,01:40.9,196.793,+1 Lap,perez,1/26/1990,Mexican,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,force_india,Indian,10.0,1,12,24326,United States Grand Prix,2,United States Grand Prix,Dry,0.0
1648,23707,985,839,10,6,6,6,8.0,56,01:40.5,197.482,Finished,ocon,9/17/1996,French,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,force_india,Indian,7.0,1,14,24502,United States Grand Prix,4,United States Grand Prix,Dry,0.0
1649,23702,985,1,131,1,1,1,25.0,56,01:38.8,200.927,Finished,hamilton,1/7/1985,British,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,mercedes,German,1.0,1,19,23402,United States Grand Prix,3,United States Grand Prix,Dry,0.0
1650,23706,985,822,131,3,5,5,10.0,56,01:37.8,203.001,Finished,bottas,8/28/1989,Finnish,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,mercedes,German,3.0,1,18,23459,United States Grand Prix,3,United States Grand Prix,Dry,0.0
1651,23706,985,822,131,3,5,5,10.0,56,01:37.8,203.001,Finished,bottas,8/28/1989,Finnish,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,mercedes,German,3.0,2,52,23254,United States Grand Prix,3,United States Grand Prix,Dry,0.0
1652,23716,985,828,15,13,15,15,0.0,55,01:41.0,196.423,+1 Lap,ericsson,9/2/1990,Swedish,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,sauber,Swiss,16.0,1,21,25841,United States Grand Prix,1,United States Grand Prix,Dry,0.0
1653,23720,985,836,15,14,R,19,0.0,5,01:47.1,185.357,Collision,wehrlein,10/18/1994,German,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,sauber,Swiss,19.0,1,3,31334,United States Grand Prix,2,United States Grand Prix,Dry,0.0
1654,23715,985,154,210,12,14,14,0.0,55,01:41.3,196,+1 Lap,grosjean,4/17/1986,French,2017,17,United States Grand Prix,10/22/2017,americas,Austin,USA,haas,American,14.0,1,16,24897,United States Grand Prix,3,United States Grand Prix,Dry,0.0
1655,22692,933,18,1,20,R,17,0.0,8,01:52.2,138.792,Retired,button,1/19/1980,British,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,mclaren,British,17.0,1,3,24104,Austrian Grand Prix,4,Austrian Grand Prix,Dry,6.0
1656,22692,933,18,1,20,R,17,0.0,8,01:52.2,138.792,Retired,button,1/19/1980,British,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,mclaren,British,17.0,2,6,28727,Austrian Grand Prix,4,Austrian Grand Prix,Dry,6.0
1657,22678,933,13,3,4,3,3,15.0,71,01:11.6,217.468,Finished,massa,4/25/1981,Brazilian,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,williams,British,4.0,1,34,22447,Austrian Grand Prix,1,Austrian Grand Prix,Dry,6.0
1658,22680,933,822,3,6,5,5,10.0,71,01:12.2,215.557,Finished,bottas,8/28/1989,Finnish,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,williams,British,6.0,1,26,22777,Austrian Grand Prix,1,Austrian Grand Prix,Dry,6.0
1659,22679,933,20,6,3,4,4,12.0,71,01:11.5,217.815,Finished,vettel,7/3/1987,German,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,ferrari,Italian,3.0,1,36,31882,Austrian Grand Prix,1,Austrian Grand Prix,Dry,6.0
1660,22685,933,817,9,18,10,10,1.0,70,01:11.7,217.238,+1 Lap,ricciardo,7/1/1989,Australian,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,red_bull,Austrian,14.0,1,50,27710,Austrian Grand Prix,3,Austrian Grand Prix,Dry,6.0
1661,22687,933,826,9,15,12,12,0.0,70,01:12.3,215.354,+1 Lap,kvyat,4/26/1994,Russian,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,red_bull,Austrian,8.0,1,1,28632,Austrian Grand Prix,2,Austrian Grand Prix,Dry,6.0
1662,22687,933,826,9,15,12,12,0.0,70,01:12.3,215.354,+1 Lap,kvyat,4/26/1994,Russian,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,red_bull,Austrian,8.0,2,45,22111,Austrian Grand Prix,2,Austrian Grand Prix,Dry,6.0
1663,22691,933,832,5,12,R,16,0.0,35,01:13.2,212.655,Power loss,sainz,9/1/1994,Spanish,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,toro_rosso,Italian,13.0,1,25,27638,Austrian Grand Prix,4,Austrian Grand Prix,Dry,6.0
1664,22681,933,807,10,5,6,6,8.0,71,01:12.5,214.686,Finished,hulkenberg,8/19/1987,German,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,force_india,Indian,5.0,1,25,21685,Austrian Grand Prix,1,Austrian Grand Prix,Dry,6.0
1665,22684,933,815,10,13,9,9,2.0,70,01:12.4,215.173,+1 Lap,perez,1/26/1990,Mexican,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,force_india,Indian,16.0,1,38,26689,Austrian Grand Prix,3,Austrian Grand Prix,Dry,6.0
1666,22677,933,1,131,1,2,2,18.0,71,01:11.5,217.888,Finished,hamilton,1/7/1985,British,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,mercedes,German,1.0,1,35,21869,Austrian Grand Prix,1,Austrian Grand Prix,Dry,6.0
1667,22676,933,3,131,2,1,1,25.0,71,01:11.2,218.622,Finished,rosberg,6/27/1985,German,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,mercedes,German,2.0,1,33,21768,Austrian Grand Prix,1,Austrian Grand Prix,Dry,6.0
1668,22688,933,828,15,11,13,13,0.0,69,01:12.5,214.76,+2 Laps,ericsson,9/2/1990,Swedish,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,sauber,Swiss,12.0,1,2,30232,Austrian Grand Prix,5,Austrian Grand Prix,Dry,6.0
1669,22688,933,828,15,11,13,13,0.0,69,01:12.5,214.76,+2 Laps,ericsson,9/2/1990,Swedish,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,sauber,Swiss,12.0,2,12,16211,Austrian Grand Prix,5,Austrian Grand Prix,Dry,6.0
1670,22688,933,828,15,11,13,13,0.0,69,01:12.5,214.76,+2 Laps,ericsson,9/2/1990,Swedish,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,sauber,Swiss,12.0,3,45,22449,Austrian Grand Prix,5,Austrian Grand Prix,Dry,6.0
1671,22686,933,831,15,8,11,11,0.0,70,01:13.0,213.19,+1 Lap,nasr,8/21/1992,Brazilian,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,sauber,Swiss,9.0,1,24,22803,Austrian Grand Prix,4,Austrian Grand Prix,Dry,6.0
1672,22690,933,154,208,9,R,15,0.0,35,01:12.9,213.685,Gearbox,grosjean,4/17/1986,French,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,lotus_f1,British,10.0,1,23,22016,Austrian Grand Prix,4,Austrian Grand Prix,Dry,6.0
1673,22682,933,813,208,10,7,7,6.0,70,01:11.8,216.947,+1 Lap,maldonado,3/9/1985,Venezuelan,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,lotus_f1,British,11.0,1,37,21847,Austrian Grand Prix,3,Austrian Grand Prix,Dry,6.0
1674,22689,933,833,209,16,14,14,0.0,68,01:14.9,207.817,+3 Laps,merhi,3/22/1991,Spanish,2015,8,Austrian Grand Prix,6/21/2015,red_bull_ring,Spielburg,Austria,manor,British,19.0,1,34,23926,Austrian Grand Prix,1,Austrian Grand Prix,Dry,6.0
1675,23110,956,4,1,14,18,18,0.0,64,01:11.0,219.284,Battery,alonso,7/29/1981,Spanish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mclaren,British,14.0,1,8,21924,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1676,23110,956,4,1,14,18,18,0.0,64,01:11.0,219.284,Battery,alonso,7/29/1981,Spanish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mclaren,British,14.0,2,26,22879,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1677,23110,956,4,1,14,18,18,0.0,64,01:11.0,219.284,Battery,alonso,7/29/1981,Spanish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mclaren,British,14.0,3,28,16764,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1678,23110,956,4,1,14,18,18,0.0,64,01:11.0,219.284,Battery,alonso,7/29/1981,Spanish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mclaren,British,14.0,4,29,18194,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1679,23098,956,18,1,3,6,6,8.0,71,01:10.0,222.476,Finished,button,1/19/1980,British,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mclaren,British,5.0,1,9,22859,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1680,23098,956,18,1,3,6,6,8.0,71,01:10.0,222.476,Finished,button,1/19/1980,British,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mclaren,British,5.0,2,26,22035,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1681,23098,956,18,1,3,6,6,8.0,71,01:10.0,222.476,Finished,button,1/19/1980,British,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mclaren,British,5.0,3,28,18307,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1682,23098,956,18,1,3,6,6,8.0,71,01:10.0,222.476,Finished,button,1/19/1980,British,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mclaren,British,5.0,4,29,18964,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1683,23112,956,13,3,10,20,20,0.0,63,01:09.9,222.801,Brakes,massa,4/25/1981,Brazilian,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,williams,British,10.0,1,12,21097,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
1684,23112,956,13,3,10,20,20,0.0,63,01:09.9,222.801,Brakes,massa,4/25/1981,Brazilian,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,williams,British,10.0,2,28,17388,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
1685,23112,956,13,3,10,20,20,0.0,63,01:09.9,222.801,Brakes,massa,4/25/1981,Brazilian,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,williams,British,10.0,3,29,19015,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
1686,23112,956,13,3,10,20,20,0.0,63,01:09.9,222.801,Brakes,massa,4/25/1981,Brazilian,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,williams,British,10.0,4,56,21231,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
1687,23101,956,822,3,7,9,9,2.0,70,01:10.2,221.814,+1 Lap,bottas,8/28/1989,Finnish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,williams,British,8.0,1,9,21047,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1688,23101,956,822,3,7,9,9,2.0,70,01:10.2,221.814,+1 Lap,bottas,8/28/1989,Finnish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,williams,British,8.0,2,28,20876,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1689,23101,956,822,3,7,9,9,2.0,70,01:10.2,221.814,+1 Lap,bottas,8/28/1989,Finnish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,williams,British,8.0,3,29,17800,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1690,23101,956,822,3,7,9,9,2.0,70,01:10.2,221.814,+1 Lap,bottas,8/28/1989,Finnish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,williams,British,8.0,4,51,21639,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1691,23095,956,8,6,4,3,3,15.0,71,01:08.9,226.11,Finished,raikkonen,10/17/1979,Finnish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,ferrari,Italian,6.0,1,22,21916,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
1692,23095,956,8,6,4,3,3,15.0,71,01:08.9,226.11,Finished,raikkonen,10/17/1979,Finnish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,ferrari,Italian,6.0,2,28,21206,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
1693,23095,956,8,6,4,3,3,15.0,71,01:08.9,226.11,Finished,raikkonen,10/17/1979,Finnish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,ferrari,Italian,6.0,3,29,18455,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
1694,23097,956,817,9,5,5,5,10.0,71,01:08.8,226.459,Finished,ricciardo,7/1/1989,Australian,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,red_bull,Austrian,7.0,1,14,21183,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
1695,23097,956,817,9,5,5,5,10.0,71,01:08.8,226.459,Finished,ricciardo,7/1/1989,Australian,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,red_bull,Austrian,7.0,2,28,19408,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
1696,23097,956,817,9,5,5,5,10.0,71,01:08.8,226.459,Finished,ricciardo,7/1/1989,Australian,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,red_bull,Austrian,7.0,3,29,18347,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
1697,23097,956,817,9,5,5,5,10.0,71,01:08.8,226.459,Finished,ricciardo,7/1/1989,Australian,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,red_bull,Austrian,7.0,4,60,22284,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
1698,23100,956,832,5,15,8,8,4.0,71,01:10.1,222.042,Finished,sainz,9/1/1994,Spanish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,toro_rosso,Italian,15.0,1,9,22605,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1699,23100,956,832,5,15,8,8,4.0,71,01:10.1,222.042,Finished,sainz,9/1/1994,Spanish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,toro_rosso,Italian,15.0,2,28,33462,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1700,23100,956,832,5,15,8,8,4.0,71,01:10.1,222.042,Finished,sainz,9/1/1994,Spanish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,toro_rosso,Italian,15.0,3,29,18636,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1701,23111,956,807,10,2,19,19,0.0,64,01:10.3,221.502,Brakes,hulkenberg,8/19/1987,German,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,force_india,Indian,3.0,1,8,22601,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1702,23111,956,807,10,2,19,19,0.0,64,01:10.3,221.502,Brakes,hulkenberg,8/19/1987,German,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,force_india,Indian,3.0,2,24,21580,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1703,23111,956,807,10,2,19,19,0.0,64,01:10.3,221.502,Brakes,hulkenberg,8/19/1987,German,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,force_india,Indian,3.0,3,28,16227,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1704,23111,956,807,10,2,19,19,0.0,64,01:10.3,221.502,Brakes,hulkenberg,8/19/1987,German,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,force_india,Indian,3.0,4,29,19028,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1705,23111,956,807,10,2,19,19,0.0,64,01:10.3,221.502,Brakes,hulkenberg,8/19/1987,German,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,force_india,Indian,3.0,5,50,27834,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1706,23109,956,815,10,16,17,17,0.0,69,01:10.1,222.099,Brakes,perez,1/26/1990,Mexican,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,force_india,Indian,16.0,1,9,21883,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1707,23109,956,815,10,16,17,17,0.0,69,01:10.1,222.099,Brakes,perez,1/26/1990,Mexican,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,force_india,Indian,16.0,2,26,21412,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1708,23109,956,815,10,16,17,17,0.0,69,01:10.1,222.099,Brakes,perez,1/26/1990,Mexican,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,force_india,Indian,16.0,3,28,16544,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1709,23109,956,815,10,16,17,17,0.0,69,01:10.1,222.099,Brakes,perez,1/26/1990,Mexican,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,force_india,Indian,16.0,4,29,17970,Austrian Grand Prix,3,Austrian Grand Prix,Dry,5.0
1710,23093,956,1,131,1,1,1,25.0,71,01:08.4,227.647,Finished,hamilton,1/7/1985,British,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mercedes,German,1.0,1,21,22918,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1711,23093,956,1,131,1,1,1,25.0,71,01:08.4,227.647,Finished,hamilton,1/7/1985,British,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mercedes,German,1.0,2,28,16983,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1712,23093,956,1,131,1,1,1,25.0,71,01:08.4,227.647,Finished,hamilton,1/7/1985,British,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mercedes,German,1.0,3,29,18716,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1713,23093,956,1,131,1,1,1,25.0,71,01:08.4,227.647,Finished,hamilton,1/7/1985,British,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mercedes,German,1.0,4,54,22109,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1714,23096,956,3,131,6,4,4,12.0,71,01:08.5,227.381,Finished,rosberg,6/27/1985,German,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mercedes,German,2.0,1,10,21890,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1715,23096,956,3,131,6,4,4,12.0,71,01:08.5,227.381,Finished,rosberg,6/27/1985,German,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mercedes,German,2.0,2,28,17959,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1716,23096,956,3,131,6,4,4,12.0,71,01:08.5,227.381,Finished,rosberg,6/27/1985,German,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mercedes,German,2.0,3,29,18220,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1717,23096,956,3,131,6,4,4,12.0,71,01:08.5,227.381,Finished,rosberg,6/27/1985,German,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,mercedes,German,2.0,4,55,21035,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1718,23107,956,828,15,18,15,15,0.0,70,01:10.7,220.264,+1 Lap,ericsson,9/2/1990,Swedish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,sauber,Swiss,21.0,1,12,22980,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1719,23107,956,828,15,18,15,15,0.0,70,01:10.7,220.264,+1 Lap,ericsson,9/2/1990,Swedish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,sauber,Swiss,21.0,2,28,16419,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1720,23107,956,828,15,18,15,15,0.0,70,01:10.7,220.264,+1 Lap,ericsson,9/2/1990,Swedish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,sauber,Swiss,21.0,3,29,19041,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1721,23107,956,828,15,18,15,15,0.0,70,01:10.7,220.264,+1 Lap,ericsson,9/2/1990,Swedish,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,sauber,Swiss,21.0,4,50,24326,Austrian Grand Prix,2,Austrian Grand Prix,Dry,5.0
1722,23105,956,831,15,21,13,13,0.0,70,01:10.4,221.168,+1 Lap,nasr,8/21/1992,Brazilian,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,sauber,Swiss,22.0,1,28,20929,Austrian Grand Prix,5,Austrian Grand Prix,Dry,5.0
1723,23105,956,831,15,21,13,13,0.0,70,01:10.4,221.168,+1 Lap,nasr,8/21/1992,Brazilian,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,sauber,Swiss,22.0,2,29,17739,Austrian Grand Prix,5,Austrian Grand Prix,Dry,5.0
1724,23105,956,831,15,21,13,13,0.0,70,01:10.4,221.168,+1 Lap,nasr,8/21/1992,Brazilian,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,sauber,Swiss,22.0,3,43,22707,Austrian Grand Prix,5,Austrian Grand Prix,Dry,5.0
1725,23099,956,154,210,13,7,7,6.0,71,01:09.9,222.718,Finished,grosjean,4/17/1986,French,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,haas,American,13.0,1,26,22662,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
1726,23099,956,154,210,13,7,7,6.0,71,01:09.9,222.718,Finished,grosjean,4/17/1986,French,2016,9,Austrian Grand Prix,7/3/2016,red_bull_ring,Spielburg,Austria,haas,American,13.0,2,28,18860,Austrian Grand Prix,1,Austrian Grand Prix,Dry,5.0
