,resultId,raceId,driverId,constructorId,grid,positionText,positionOrder,points,laps,fastestLapTime,fastestLapSpeed,status,driverRef,dob,nationality_x,year,round,date,circuitRef,location,country,constructorRef,nationality_y,position_quali
23085,18703,775,418,105,13,6,6,0.0,52,\N,\N,+1 Lap,gregory,2/29/1932,American,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,maserati,Italian,
23086,18706,775,478,105,18,9,9,0.0,50,\N,\N,+3 Laps,herrmann,2/23/1928,German,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,maserati,Italian,
23087,18709,775,583,105,17,12,12,0.0,48,\N,\N,+5 Laps,gerini,8/10/1928,Italian,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,maserati,Italian,
23088,18483,764,576,105,0,W,19,0.0,0,\N,\N,Withdrew,cade,6/12/1916,American,1959,9,12/12/1959,sebring,Florida,USA,maserati,Italian,
23089,18859,782,347,105,9,R,11,0.0,7,\N,\N,Overheating,bonnier,1/31/1930,Swedish,1957,7,8/18/1957,pescara,Pescara,Italy,maserati,Italian,
23090,18852,782,418,105,7,4,4,3.0,18,\N,\N,Finished,gregory,2/29/1932,American,1957,7,8/18/1957,pescara,Pescara,Italy,maserati,Italian,
23091,18850,782,579,105,1,2,2,6.0,18,\N,\N,Finished,fangio,6/24/1911,Argentine,1957,7,8/18/1957,pescara,Pescara,Italy,maserati,Italian,
23092,18851,782,501,105,5,3,3,4.0,18,\N,\N,Finished,schell,6/29/1921,American,1957,7,8/18/1957,pescara,Pescara,Italy,maserati,Italian,
23093,18860,782,554,105,4,R,12,0.0,3,\N,\N,Oil leak,behra,2/16/1921,French,1957,7,8/18/1957,pescara,Pescara,Italy,maserati,Italian,
23094,18854,782,483,105,10,6,6,0.0,17,\N,\N,+1 Lap,scarlatti,10/2/1921,Italian,1957,7,8/18/1957,pescara,Pescara,Italy,maserati,Italian,
23095,18858,782,506,105,14,R,10,0.0,9,\N,\N,Transmission,halford,5/18/1931,British,1957,7,8/18/1957,pescara,Pescara,Italy,maserati,Italian,
23096,18857,782,580,105,12,R,9,0.0,9,\N,\N,Engine,godia,3/21/1921,Spanish,1957,7,8/18/1957,pescara,Pescara,Italy,maserati,Italian,
23097,18864,782,586,105,13,R,16,0.0,0,\N,\N,Engine,piotti,10/27/1913,Italian,1957,7,8/18/1957,pescara,Pescara,Italy,maserati,Italian,
23098,18863,782,547,105,11,R,15,0.0,0,\N,\N,Accident,gould,9/20/1918,British,1957,7,8/18/1957,pescara,Pescara,Italy,maserati,Italian,
23099,19862,825,501,105,17,12,12,0.0,38,\N,\N,+4 Laps,schell,6/29/1921,American,1951,1,5/27/1951,bremgarten,Bern,Switzerland,maserati,Italian,
23100,19857,825,589,105,19,7,7,0.0,40,\N,\N,+2 Laps,chiron,1899-08-03,Monegasque,1951,1,5/27/1951,bremgarten,Bern,Switzerland,maserati,Italian,
23101,19650,817,501,105,18,R,11,0.0,31,\N,\N,Engine,schell,6/29/1921,American,1952,1,5/18/1952,bremgarten,Bern,Switzerland,maserati,Italian,
23102,19645,817,640,105,8,6,6,0.0,58,\N,\N,+4 Laps,graffenried,5/18/1914,Swiss,1952,1,5/18/1952,bremgarten,Bern,Switzerland,maserati,Italian,
23103,19368,805,475,105,3,R,13,0.0,21,\N,\N,Oil pump,moss,9/17/1929,British,1954,7,8/22/1954,bremgarten,Bern,Switzerland,maserati,Italian,
23104,19367,805,501,105,13,R,12,0.0,23,\N,\N,Oil pump,schell,6/29/1921,American,1954,7,8/22/1954,bremgarten,Bern,Switzerland,maserati,Italian,
23105,19360,805,644,105,9,5,5,2.0,64,\N,\N,+2 Laps,mantovani,5/22/1929,Italian,1954,7,8/22/1954,bremgarten,Bern,Switzerland,maserati,Italian,
23106,19359,805,643,105,12,4,4,3.0,64,\N,\N,+2 Laps,mieres,12/3/1924,Argentine,1954,7,8/22/1954,bremgarten,Bern,Switzerland,maserati,Italian,
23107,19361,805,663,105,8,6,6,0.0,64,\N,\N,+2 Laps,wharton,3/21/1916,British,1954,7,8/22/1954,bremgarten,Bern,Switzerland,maserati,Italian,
23108,19593,815,579,105,1,4,4,1.5,64,\N,\N,+1 Lap,fangio,6/24/1911,Argentine,1953,8,8/23/1953,bremgarten,Bern,Switzerland,maserati,Italian,
23109,20214,815,579,105,10,R,15,0.0,29,\N,\N,Engine,fangio,6/24/1911,Argentine,1953,8,8/23/1953,bremgarten,Bern,Switzerland,maserati,Italian,
23110,20213,815,697,105,1,4,4,1.5,64,\N,\N,+1 Lap,bonetto,6/9/1903,Italian,1953,8,8/23/1953,bremgarten,Bern,Switzerland,maserati,Italian,
23111,19604,815,697,105,10,R,15,0.0,29,\N,\N,Engine,bonetto,6/9/1903,Italian,1953,8,8/23/1953,bremgarten,Bern,Switzerland,maserati,Italian,
23112,19601,815,670,105,5,R,12,0.0,46,\N,\N,Engine,marimon,12/19/1923,Argentine,1953,8,8/23/1953,bremgarten,Bern,Switzerland,maserati,Italian,
23113,19600,815,640,105,8,R,11,0.0,49,\N,\N,Transmission,graffenried,5/18/1914,Swiss,1953,8,8/23/1953,bremgarten,Bern,Switzerland,maserati,Italian,
23114,19599,815,622,105,20,R,10,0.0,54,\N,\N,Gearbox,landi,7/14/1907,Brazilian,1953,8,8/23/1953,bremgarten,Bern,Switzerland,maserati,Italian,
23115,19594,815,691,105,11,5,5,2.0,62,\N,\N,+3 Laps,lang,4/6/1909,German,1953,8,8/23/1953,bremgarten,Bern,Switzerland,maserati,Italian,
23116,20104,836,697,105,12,5,5,2.0,40,\N,\N,+2 Laps,bonetto,6/9/1903,Italian,1950,4,6/4/1950,bremgarten,Bern,Switzerland,maserati,Italian,
23117,20103,836,669,105,8,4,4,3.0,40,\N,\N,+2 Laps,bira,7/15/1914,Thai,1950,4,6/4/1950,bremgarten,Bern,Switzerland,maserati,Italian,
23118,20105,836,640,105,11,6,6,0.0,40,\N,\N,+2 Laps,graffenried,5/18/1914,Swiss,1950,4,6/4/1950,bremgarten,Bern,Switzerland,maserati,Italian,
23119,20108,836,589,105,16,9,9,0.0,39,\N,\N,+3 Laps,chiron,1899-08-03,Monegasque,1950,4,6/4/1950,bremgarten,Bern,Switzerland,maserati,Italian,
23120,20110,836,780,105,17,11,11,0.0,35,\N,\N,+7 Laps,branca,9/15/1916,Swiss,1950,4,6/4/1950,bremgarten,Bern,Switzerland,maserati,Italian,
23121,20106,836,800,105,15,7,7,0.0,39,\N,\N,+3 Laps,pagani,10/11/1911,Italian,1950,4,6/4/1950,bremgarten,Bern,Switzerland,maserati,Italian,
23122,19409,807,475,105,6,R,16,0.0,20,\N,\N,Oil pump,moss,9/17/1929,British,1954,9,10/24/1954,pedralbes,Barcelona,Spain,maserati,Italian,
23123,19395,807,577,105,7,2,2,6.0,80,\N,\N,Finished,musso,7/28/1924,Italian,1954,9,10/24/1954,pedralbes,Barcelona,Spain,maserati,Italian,
23124,19408,807,501,105,4,R,15,0.0,29,\N,\N,Transmission,schell,6/29/1921,American,1954,9,10/24/1954,pedralbes,Barcelona,Spain,maserati,Italian,
23125,19403,807,644,105,10,R,10,0.0,58,\N,\N,Brakes,mantovani,5/22/1929,Italian,1954,9,10/24/1954,pedralbes,Barcelona,Spain,maserati,Italian,
23126,19400,807,627,105,20,7,7,0.0,74,\N,\N,+6 Laps,rosier,11/5/1905,French,1954,9,10/24/1954,pedralbes,Barcelona,Spain,maserati,Italian,
23127,19399,807,580,105,13,6,6,0.0,76,\N,\N,+4 Laps,godia,3/21/1921,Spanish,1954,9,10/24/1954,pedralbes,Barcelona,Spain,maserati,Italian,
23128,19397,807,643,105,11,4,4,3.0,79,\N,\N,+1 Lap,mieres,12/3/1924,Argentine,1954,9,10/24/1954,pedralbes,Barcelona,Spain,maserati,Italian,
23129,19402,807,669,105,15,9,9,0.0,68,\N,\N,+12 Laps,bira,7/15/1914,Thai,1954,9,10/24/1954,pedralbes,Barcelona,Spain,maserati,Italian,
23130,19404,807,640,105,21,R,11,0.0,57,\N,\N,Engine,graffenried,5/18/1914,Swiss,1954,9,10/24/1954,pedralbes,Barcelona,Spain,maserati,Italian,
23131,20243,807,638,105,21,R,11,0.0,57,\N,\N,Engine,volonterio,12/7/1917,Swiss,1954,9,10/24/1954,pedralbes,Barcelona,Spain,maserati,Italian,
23132,19401,807,663,105,14,8,8,0.0,74,\N,\N,+6 Laps,wharton,3/21/1916,British,1954,9,10/24/1954,pedralbes,Barcelona,Spain,maserati,Italian,
23133,20014,832,580,105,17,10,10,0.0,60,\N,\N,+10 Laps,godia,3/21/1921,Spanish,1951,8,10/28/1951,pedralbes,Barcelona,Spain,maserati,Italian,
23134,20023,832,669,105,19,R,19,0.0,1,\N,\N,Engine,bira,7/15/1914,Thai,1951,8,10/28/1951,pedralbes,Barcelona,Spain,maserati,Italian,
23135,20024,832,782,105,18,W,20,0.0,0,\N,\N,Engine,jover,11/23/1903,Spanish,1951,8,10/28/1951,pedralbes,Barcelona,Spain,maserati,Italian,
23136,17869,738,482,99,0,F,21,0.0,0,\N,\N,Did not qualify,gendebien,1/12/1924,Belgian,1961,1,5/14/1961,monaco,Monte-Carlo,Monaco,emeryson,British,
23137,17868,738,376,99,0,F,20,0.0,0,\N,\N,Did not qualify,bianchi,11/10/1934,Belgian,1961,1,5/14/1961,monaco,Monte-Carlo,Monaco,emeryson,British,
23138,19006,789,585,99,23,R,25,0.0,12,\N,\N,Ignition,emery,11/12/1916,British,1956,6,7/14/1956,silverstone,Silverstone,UK,emeryson,British,
23139,17795,735,438,99,21,R,19,0.0,18,\N,\N,Engine,settember,7/10/1926,American,1962,7,9/16/1962,monza,Monza,Italy,emeryson,British,
23140,18040,744,429,99,0,F,33,0.0,0,\N,\N,Did not qualify,andre_pilette,10/6/1918,Belgian,1961,7,9/10/1961,monza,Monza,Italy,emeryson,British,
23141,17639,729,455,99,20,N,14,0.0,52,\N,\N,Not classified,seidel,7/4/1926,German,1962,1,5/20/1962,zandvoort,Zandvoort,Netherlands,emeryson,British,
23142,17942,741,482,99,0,W,30,0.0,0,\N,\N,Withdrew,gendebien,1/12/1924,Belgian,1961,4,7/2/1961,reims,Reims,France,emeryson,British,
23143,17847,737,438,99,0,W,20,0.0,0,\N,\N,Withdrew,settember,7/10/1926,American,1962,9,12/29/1962,george,Eastern Cape Province,South Africa,emeryson,British,
23144,17730,733,438,99,19,11,11,0.0,71,\N,\N,+4 Laps,settember,7/10/1926,American,1962,5,7/21/1962,aintree,Liverpool,UK,emeryson,British,
23145,17743,733,436,99,0,W,24,0.0,0,\N,\N,Withdrew,campbell-jones,1/21/1930,British,1962,5,7/21/1962,aintree,Liverpool,UK,emeryson,British,
23146,17974,742,482,99,0,W,31,0.0,0,\N,\N,Withdrew,gendebien,1/12/1924,Belgian,1961,5,7/15/1961,aintree,Liverpool,UK,emeryson,British,
23147,18497,766,356,87,3,4,4,3.0,97,\N,\N,+3 Laps,jack_brabham,4/2/1926,Australian,1958,2,5/18/1958,monaco,Monte-Carlo,Monaco,cooper,British,
23148,18503,766,456,87,4,R,10,0.0,56,\N,\N,Gearbox,salvadori,5/12/1922,British,1958,2,5/18/1958,monaco,Monte-Carlo,Monaco,cooper,British,
23149,18494,766,427,87,5,1,1,8.0,100,\N,\N,Finished,trintignant,10/30/1917,French,1958,2,5/18/1958,monaco,Monte-Carlo,Monaco,cooper,British,
23150,18742,777,356,87,15,6,6,0.0,100,\N,\N,+5 Laps,jack_brabham,4/2/1926,Australian,1957,2,5/19/1957,monaco,Monte-Carlo,Monaco,cooper,British,
23151,18757,777,610,87,0,F,21,0.0,0,\N,\N,Did not qualify,leston,12/16/1920,British,1957,2,5/19/1957,monaco,Monte-Carlo,Monaco,cooper,British,
23152,20064,834,501,87,20,R,19,0.0,0,\N,\N,Collision,schell,6/29/1921,American,1950,2,5/21/1950,monaco,Monte-Carlo,Monaco,cooper,British,
23153,18621,771,356,87,10,6,6,0.0,75,\N,\N,Finished,jack_brabham,4/2/1926,Australian,1958,7,7/19/1958,silverstone,Silverstone,UK,cooper,British,
23154,18628,771,437,87,16,R,13,0.0,40,\N,\N,Clutch,burgess,7/6/1930,British,1958,7,7/19/1958,silverstone,Silverstone,UK,cooper,British,
23155,18618,771,456,87,3,3,3,4.0,75,\N,\N,Finished,salvadori,5/12/1922,British,1958,7,7/19/1958,silverstone,Silverstone,UK,cooper,British,
23156,18623,771,427,87,12,8,8,0.0,73,\N,\N,+2 Laps,trintignant,10/30/1917,French,1958,7,7/19/1958,silverstone,Silverstone,UK,cooper,British,
23157,18992,789,619,87,22,11,11,0.0,88,\N,\N,+13 Laps,gerard,1/19/1914,British,1956,6,7/14/1956,silverstone,Silverstone,UK,cooper,British,
23158,19738,821,578,87,7,3,3,4.0,83,\N,\N,+2 Laps,hawthorn,4/10/1929,British,1952,5,7/19/1952,silverstone,Silverstone,UK,cooper,British,
23159,19742,821,686,87,6,7,7,0.0,82,\N,\N,+3 Laps,reg_parnell,7/2/1911,British,1952,5,7/19/1952,silverstone,Silverstone,UK,cooper,British,
23160,19755,821,688,87,18,20,20,0.0,76,\N,\N,+9 Laps,brandon,7/18/1920,British,1952,5,7/19/1952,silverstone,Silverstone,UK,cooper,British,
23161,19757,821,689,87,13,22,22,0.0,69,\N,\N,+16 Laps,alan_brown,11/20/1919,British,1952,5,7/19/1952,silverstone,Silverstone,UK,cooper,British,
23162,19763,821,747,87,22,R,28,0.0,14,\N,\N,Engine,murray,12/28/1909,British,1952,5,7/19/1952,silverstone,Silverstone,UK,cooper,British,
23163,19329,803,688,87,25,R,29,0.0,2,\N,\N,Engine,brandon,7/18/1920,British,1954,5,7/17/1954,silverstone,Silverstone,UK,cooper,British,
23164,19331,803,689,87,26,W,31,0.0,0,\N,\N,Withdrew,alan_brown,11/20/1919,British,1954,5,7/17/1954,silverstone,Silverstone,UK,cooper,British,
23165,19328,803,687,87,24,R,28,0.0,4,\N,\N,Oil leak,whitehead,11/12/1914,British,1954,5,7/17/1954,silverstone,Silverstone,UK,cooper,British,
23166,19315,803,547,87,20,15,15,0.0,44,\N,\N,+46 Laps,gould,9/20/1918,British,1954,5,7/17/1954,silverstone,Silverstone,UK,cooper,British,
23167,19332,803,690,87,29,W,32,0.0,0,\N,\N,Withdrew,nuckey,6/26/1929,British,1954,5,7/17/1954,silverstone,Silverstone,UK,cooper,British,
23168,19310,803,619,87,18,10,10,0.0,85,\N,\N,+5 Laps,gerard,1/19/1914,British,1954,5,7/17/1954,silverstone,Silverstone,UK,cooper,British,
23169,19543,813,689,87,21,R,15,0.0,56,\N,\N,Overheating,alan_brown,11/20/1919,British,1953,6,7/18/1953,silverstone,Silverstone,UK,cooper,British,
23170,19537,813,687,87,14,9,9,0.0,79,\N,\N,+11 Laps,whitehead,11/12/1914,British,1953,6,7/18/1953,silverstone,Silverstone,UK,cooper,British,
23171,19536,813,663,87,11,8,8,0.0,80,\N,\N,+10 Laps,wharton,3/21/1916,British,1953,6,7/18/1953,silverstone,Silverstone,UK,cooper,British,
23172,19539,813,706,87,15,R,11,0.0,79,\N,\N,Spun off,jimmy_stewart,3/6/1931,British,1953,6,7/18/1953,silverstone,Silverstone,UK,cooper,British,
23173,19555,813,705,87,25,R,27,0.0,0,\N,\N,Fuel system,crook,2/16/1920,British,1953,6,7/18/1953,silverstone,Silverstone,UK,cooper,British,
23174,18587,769,356,87,8,R,12,0.0,16,\N,\N,Overheating,jack_brabham,4/2/1926,Australian,1958,5,6/15/1958,spa,Spa,Belgium,cooper,British,
23175,18583,769,456,87,13,8,8,0.0,23,\N,\N,+1 Lap,salvadori,5/12/1922,British,1958,5,6/15/1958,spa,Spa,Belgium,cooper,British,
23176,19697,819,578,87,6,4,4,3.0,35,\N,\N,+1 Lap,hawthorn,4/10/1929,British,1952,3,6/22/1952,spa,Spa,Belgium,cooper,British,
23177,19702,819,688,87,12,9,9,0.0,33,\N,\N,+3 Laps,brandon,7/18/1920,British,1952,3,6/22/1952,spa,Spa,Belgium,cooper,British,
23178,19699,819,689,87,9,6,6,0.0,34,\N,\N,+2 Laps,alan_brown,11/20/1919,British,1952,3,6/22/1952,spa,Spa,Belgium,cooper,British,
23179,18697,774,356,87,15,R,21,0.0,0,\N,\N,Suspension,jack_brabham,4/2/1926,Australian,1958,10,9/7/1958,monza,Monza,Italy,cooper,British,
23180,18681,774,456,87,14,5,5,2.0,62,\N,\N,+8 Laps,salvadori,5/12/1922,British,1958,10,9/7/1958,monza,Monza,Italy,cooper,British,
23181,18689,774,427,87,13,R,13,0.0,24,\N,\N,Gearbox,trintignant,10/30/1917,French,1958,10,9/7/1958,monza,Monza,Italy,cooper,British,
23182,19834,824,578,87,12,N,19,0.0,38,\N,\N,Not classified,hawthorn,4/10/1929,British,1952,8,9/7/1952,monza,Monza,Italy,cooper,British,
23183,19828,824,688,87,20,13,13,0.0,73,\N,\N,+7 Laps,brandon,7/18/1920,British,1952,8,9/7/1952,monza,Monza,Italy,cooper,British,
23184,19830,824,689,87,12,15,15,0.0,68,\N,\N,+12 Laps,alan_brown,11/20/1919,British,1952,8,9/7/1952,monza,Monza,Italy,cooper,British,
23185,19824,824,663,87,15,9,9,0.0,76,\N,\N,+4 Laps,wharton,3/21/1916,British,1952,8,9/7/1952,monza,Monza,Italy,cooper,British,
23186,19622,816,475,87,10,13,13,0.0,70,\N,\N,+10 Laps,moss,9/17/1929,British,1953,9,9/13/1953,monza,Monza,Italy,cooper,British,
23187,19621,816,689,87,24,12,12,0.0,70,\N,\N,+10 Laps,alan_brown,11/20/1919,British,1953,9,9/13/1953,monza,Monza,Italy,cooper,British,
23188,19631,816,663,87,19,N,22,0.0,57,\N,\N,Not classified,wharton,3/21/1916,British,1953,9,9/13/1953,monza,Monza,Italy,cooper,British,
23189,18659,772,356,87,19,R,24,0.0,1,\N,\N,Collision,jack_brabham,4/2/1926,Australian,1958,8,8/3/1958,nurburgring,Nürburg,Germany,cooper,British,
23190,18640,772,360,87,12,5,5,0.0,15,\N,\N,Finished,mclaren,8/30/1937,New Zealander,1958,8,8/3/1958,nurburgring,Nürburg,Germany,cooper,British,
23191,18642,772,437,87,11,7,7,0.0,15,\N,\N,Finished,burgess,7/6/1930,British,1958,8,8/3/1958,nurburgring,Nürburg,Germany,cooper,British,
23192,18637,772,456,87,6,2,2,6.0,15,\N,\N,Finished,salvadori,5/12/1922,British,1958,8,8/3/1958,nurburgring,Nürburg,Germany,cooper,British,
23193,18638,772,427,87,7,3,3,4.0,15,\N,\N,Finished,trintignant,10/30/1917,French,1958,8,8/3/1958,nurburgring,Nürburg,Germany,cooper,British,
23194,18643,772,459,87,14,8,8,0.0,15,\N,\N,Finished,marsh,7/20/1931,British,1958,8,8/3/1958,nurburgring,Nürburg,Germany,cooper,British,
23195,18658,772,484,87,25,R,23,0.0,1,\N,\N,Fuel pump,naylor,3/24/1923,British,1958,8,8/3/1958,nurburgring,Nürburg,Germany,cooper,British,
23196,18649,772,455,87,17,R,14,0.0,9,\N,\N,Suspension,seidel,7/4/1926,German,1958,8,8/3/1958,nurburgring,Nürburg,Germany,cooper,British,
23197,18657,772,601,87,18,R,22,0.0,2,\N,\N,Engine,gibson,4/16/1918,British,1958,8,8/3/1958,nurburgring,Nürburg,Germany,cooper,British,
23198,18651,772,600,87,23,R,16,0.0,4,\N,\N,Fuel pump,goethals,8/4/1928,Belgian,1958,8,8/3/1958,nurburgring,Nürburg,Germany,cooper,British,
23199,18845,781,356,87,18,R,21,0.0,6,\N,\N,Transmission,jack_brabham,4/2/1926,Australian,1957,6,8/4/1957,nurburgring,Nürburg,Germany,cooper,British,
23200,18842,781,456,87,14,R,18,0.0,11,\N,\N,Suspension,salvadori,5/12/1922,British,1957,6,8/4/1957,nurburgring,Nürburg,Germany,cooper,British,
23201,18839,781,459,87,22,15,15,0.0,17,\N,\N,+5 Laps,marsh,7/20/1931,British,1957,6,8/4/1957,nurburgring,Nürburg,Germany,cooper,British,
23202,18837,781,484,87,17,13,13,0.0,20,\N,\N,+2 Laps,naylor,3/24/1923,British,1957,6,8/4/1957,nurburgring,Nürburg,Germany,cooper,British,
23203,18847,781,601,87,24,R,23,0.0,3,\N,\N,Steering,gibson,4/16/1918,British,1957,6,8/4/1957,nurburgring,Nürburg,Germany,cooper,British,
23204,18846,781,621,87,23,R,22,0.0,4,\N,\N,Distributor,england,3/28/1929,Australian,1957,6,8/4/1957,nurburgring,Nürburg,Germany,cooper,British,
23205,19561,814,475,87,12,6,6,0.0,17,\N,\N,+1 Lap,moss,9/17/1929,British,1953,7,8/2/1953,nurburgring,Nürburg,Germany,cooper,British,
23206,19573,814,689,87,17,R,18,0.0,15,\N,\N,Engine,alan_brown,11/20/1919,British,1953,7,8/2/1953,nurburgring,Nürburg,Germany,cooper,British,
23207,19566,814,690,87,20,11,11,0.0,16,\N,\N,+2 Laps,nuckey,6/26/1929,British,1953,7,8/2/1953,nurburgring,Nürburg,Germany,cooper,British,
23208,18484,765,475,87,7,1,1,8.0,80,\N,\N,Finished,moss,9/17/1929,British,1958,1,1/19/1958,galvez,Buenos Aires,Argentina,cooper,British,
23209,19424,808,689,87,12,9,9,0.0,87,\N,\N,+10 Laps,alan_brown,11/20/1919,British,1953,1,1/18/1953,galvez,Buenos Aires,Argentina,cooper,British,
23210,19431,808,698,87,13,R,16,0.0,20,\N,\N,Wheel,cruz,6/28/1923,Argentine,1953,1,1/18/1953,galvez,Buenos Aires,Argentina,cooper,British,
23211,19423,808,696,87,16,8,8,0.0,90,\N,\N,+7 Laps,john_barber,7/22/1929,British,1953,1,1/18/1953,galvez,Buenos Aires,Argentina,cooper,British,
23212,18532,767,356,87,5,8,8,0.0,73,\N,\N,+2 Laps,jack_brabham,4/2/1926,Australian,1958,3,5/26/1958,zandvoort,Zandvoort,Netherlands,cooper,British,
23213,18528,767,456,87,9,4,4,3.0,74,\N,\N,+1 Lap,salvadori,5/12/1922,British,1958,3,5/26/1958,zandvoort,Zandvoort,Netherlands,cooper,British,
23214,18533,767,427,87,8,9,9,0.0,72,\N,\N,+3 Laps,trintignant,10/30/1917,French,1958,3,5/26/1958,zandvoort,Zandvoort,Netherlands,cooper,British,
23215,19801,823,578,87,3,4,4,3.0,88,\N,\N,+2 Laps,hawthorn,4/10/1929,British,1952,7,8/17/1952,zandvoort,Zandvoort,Netherlands,cooper,British,
23216,19481,810,663,87,18,R,17,0.0,19,\N,\N,Physical,wharton,3/21/1916,British,1953,3,6/7/1953,zandvoort,Zandvoort,Netherlands,cooper,British,
23217,17709,732,453,87,16,R,12,0.0,28,\N,\N,Accident,lewis,11/1/1936,British,1962,4,7/8/1962,essarts,Rouen,France,cooper,British,
23218,18803,779,356,87,13,R,13,0.0,4,\N,\N,Accident,jack_brabham,4/2/1926,Australian,1957,4,7/7/1957,essarts,Rouen,France,cooper,British,
23219,20290,779,356,87,15,7,7,0.0,68,\N,\N,+9 Laps,jack_brabham,4/2/1926,Australian,1957,4,7/7/1957,essarts,Rouen,France,cooper,British,
23220,18797,779,617,87,15,7,7,0.0,68,\N,\N,+9 Laps,macdowel,9/13/1932,British,1957,4,7/7/1957,essarts,Rouen,France,cooper,British,
23221,19729,820,578,87,15,R,14,0.0,51,\N,\N,Ignition,hawthorn,4/10/1929,British,1952,4,7/6/1952,essarts,Rouen,France,cooper,British,
23222,18600,770,356,87,12,6,6,0.0,49,\N,\N,+1 Lap,jack_brabham,4/2/1926,Australian,1958,6,7/6/1958,reims,Reims,France,cooper,British,
23223,18605,770,456,87,14,11,11,0.0,37,\N,\N,+13 Laps,salvadori,5/12/1922,British,1958,6,7/6/1958,reims,Reims,France,cooper,British,
23224,19520,812,475,87,13,R,17,0.0,38,\N,\N,Clutch,moss,9/17/1929,British,1953,5,7/5/1953,reims,Reims,France,cooper,British,
23225,19523,812,663,87,14,R,20,0.0,17,\N,\N,Wheel bearing,wharton,3/21/1916,British,1953,5,7/5/1953,reims,Reims,France,cooper,British,
23226,19514,812,619,87,12,11,11,0.0,55,\N,\N,+5 Laps,gerard,1/19/1914,British,1953,5,7/5/1953,reims,Reims,France,cooper,British,
23227,19177,797,356,87,25,R,12,0.0,30,\N,\N,Engine,jack_brabham,4/2/1926,Australian,1955,6,7/16/1955,aintree,Liverpool,UK,cooper,British,
23228,18814,780,356,87,13,R,9,0.0,74,\N,\N,Clutch,jack_brabham,4/2/1926,Australian,1957,5,7/20/1957,aintree,Liverpool,UK,cooper,British,
23229,18810,780,456,87,15,5,5,2.0,85,\N,\N,+5 Laps,salvadori,5/12/1922,British,1957,5,7/20/1957,aintree,Liverpool,UK,cooper,British,
23230,18811,780,619,87,18,6,6,0.0,82,\N,\N,+8 Laps,gerard,1/19/1914,British,1957,5,7/20/1957,aintree,Liverpool,UK,cooper,British,
23231,18668,773,356,87,8,7,7,0.0,48,\N,\N,+2 Laps,jack_brabham,4/2/1926,Australian,1958,9,8/24/1958,boavista,Oporto,Portugal,cooper,British,
23232,18670,773,456,87,11,9,9,0.0,46,\N,\N,+4 Laps,salvadori,5/12/1922,British,1958,9,8/24/1958,boavista,Oporto,Portugal,cooper,British,
23233,18669,773,427,87,9,8,8,0.0,48,\N,\N,+2 Laps,trintignant,10/30/1917,French,1958,9,8/24/1958,boavista,Oporto,Portugal,cooper,British,
23234,18708,775,356,87,19,11,11,0.0,49,\N,\N,+4 Laps,jack_brabham,4/2/1926,Australian,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,cooper,British,
23235,18710,775,360,87,21,13,13,0.0,48,\N,\N,+5 Laps,mclaren,8/30/1937,New Zealander,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,cooper,British,
23236,18704,775,456,87,14,7,7,0.0,51,\N,\N,+2 Laps,salvadori,5/12/1922,British,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,cooper,British,
23237,18722,775,427,87,9,R,25,0.0,9,\N,\N,Engine,trintignant,10/30/1917,French,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,cooper,British,
23238,18705,775,486,87,11,8,8,0.0,50,\N,\N,+3 Laps,fairman,3/15/1913,British,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,cooper,British,
23239,18720,775,455,87,20,R,23,0.0,15,\N,\N,Accident,seidel,7/4/1926,German,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,cooper,British,
23240,18715,775,604,87,24,R,18,0.0,31,\N,\N,Accident,picard,4/26/1921,French,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,cooper,British,
23241,18716,775,605,87,22,R,19,0.0,30,\N,\N,Accident,bridger,6/24/1934,British,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,cooper,British,
23242,18711,775,602,87,23,14,14,0.0,48,\N,\N,+5 Laps,la_caze,2/26/1917,French,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,cooper,British,
23243,18712,775,603,87,25,15,15,0.0,48,\N,\N,+5 Laps,guelfi,5/6/1919,French,1958,11,10/19/1958,ain-diab,Casablanca,Morocco,cooper,British,
23244,18855,782,356,87,16,7,7,0.0,15,\N,\N,+3 Laps,jack_brabham,4/2/1926,Australian,1957,7,8/18/1957,pescara,Pescara,Italy,cooper,British,
23245,18861,782,456,87,15,R,13,0.0,3,\N,\N,Accident,salvadori,5/12/1922,British,1957,7,8/18/1957,pescara,Pescara,Italy,cooper,British,
23246,19647,817,688,87,17,8,8,0.0,55,\N,\N,+7 Laps,brandon,7/18/1920,British,1952,1,5/18/1952,bremgarten,Bern,Switzerland,cooper,British,
23247,19644,817,689,87,15,5,5,2.0,59,\N,\N,+3 Laps,alan_brown,11/20/1919,British,1952,1,5/18/1952,bremgarten,Bern,Switzerland,cooper,British,
